XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en
XXX;;;;;;;;;
XXX;ATTENTION au format des colonnes !;;;;;;;;
XXX;Avant toute edition, changer les formats des colonnes suivantes :;;;;;;;;
XXX;Code Barre :;; numerique sans decimales;;;;;;
XXX;Code Couleur :;;" numerique format ""000""";;;;;;
XXX;;;;;;;;;
CodeBarre;OSUNS002-INS48-541; O bag spring 19;169; o sunshine astine royal ascot;OSUNS002;INS48;541;verde bosco;green forest
CodeBarre;OSUNS002-INS58-039; O bag spring 19;169; o sunshine astine striato;OSUNS002;INS58;39;grigio;grey
CodeBarre;OSUNS002-INS58-137; O bag spring 19;169; o sunshine astine striato;OSUNS002;INS58;137;bluette;bluette
CodeBarre;OSUNS002-INS59-075; O bag spring 19;170; o sunshine astine tartarugato;OSUNS002;INS59;75;rosa smoke;pink smoke
CodeBarre;OSUNS002-INS59-447; O bag spring 19;170; o sunshine astine tartarugato;OSUNS002;INS59;447;giallo ambra;yellow ambra
CodeBarre;OSUNS003-INS32-055; O bag spring 19;170; o sunshine front;OSUNS003;INS32;55;nero;black
CodeBarre;OSUNS007-INS00-531; O bag spring 19;171; o sunshine lenti cateye;OSUNS007;INS00;531;corallo/vulcano;coral vulcano
CodeBarre;OSUNS007-INS00-560; O bag spring 19;171; o sunshine lenti cateye;OSUNS007;INS00;560;pink/roccia;pink rock
CodeBarre;OSUNS007-INS02-069; O bag spring 19;171; o sunshine lenti cateye;OSUNS007;INS02;69;porpora;porpora
CodeBarre;OSUNS007-INS02-130; O bag spring 19;171; o sunshine lenti cateye;OSUNS007;INS02;130;azzurro;light blue
CodeBarre;OSUNS007-INS47-018; O bag spring 19;172; o sunshine lenti cateye;OSUNS007;INS47;18;bordeaux;bordeaux
CodeBarre;OSUNS007-INS47-050; O bag spring 19;172; o sunshine lenti cateye;OSUNS007;INS47;50;melanzana;melanzana
CodeBarre;OSUNS007-INS59-075; O bag spring 19;172; o sunshine lenti cateye;OSUNS007;INS59;75;rosa smoke;pink smoke
CodeBarre;OSUNS007-INS59-447; O bag spring 19;172; o sunshine lenti cateye;OSUNS007;INS59;447;giallo ambra;yellow ambra
CodeBarre;OSUNA003-INS46-026; O bag spring 19;173; o sun aviator front;OSUNA003;INS46;26;cobalto;cobalt blue
CodeBarre;OSUNA003-INS46-089; O bag spring 19;173; o sun aviator front;OSUNA003;INS46;89;verde;green
CodeBarre;OSUNA003-INS46-486; O bag spring 19;173; o sun aviator front;OSUNA003;INS46;486;pink;pink
CodeBarre;OSUNA001-INS46-026; O bag spring 19;173; o sun aviator lenti;OSUNA001;INS46;26;cobalto;cobalt blue
CodeBarre;OSUNA001-INS46-089; O bag spring 19;173; o sun aviator lenti;OSUNA001;INS46;89;verde;green
CodeBarre;OSUNA001-INS46-486; O bag spring 19;173; o sun aviator lenti;OSUNA001;INS46;486;pink;pink
CodeBarre;OSUNA002-INS46-026; O bag spring 19;174; o sun aviator astine;OSUNA002;INS46;26;cobalto;cobalt blue
CodeBarre;OSUNA002-INS46-089; O bag spring 19;174; o sun aviator astine;OSUNA002;INS46;89;verde;green
CodeBarre;OSUNA002-INS46-486; O bag spring 19;174; o sun aviator astine;OSUNA002;INS46;486;pink;pink
CodeBarre;OBRCF002-SIS01-490; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;490;giallo;yellow
CodeBarre;OBRCF002-SIS01-006; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;6;avorio;ivory
CodeBarre;OBRCF002-SIS01-144; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;144;ginestra;broom
CodeBarre;OBRCF002-SIS01-047; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;47;marsala;marsala
CodeBarre;OBRCF002-SIS01-128; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;128;salmone;salmon
CodeBarre;OBRCF002-SIS01-142; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;142;lampone;raspberry
CodeBarre;OBRCF002-SIS01-044; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;44;lime;lime
CodeBarre;OBRCF002-SIS01-002; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;2;amaranto;amaranth
CodeBarre;OBRCF002-SIS01-018; O bag spring 19;178; O bracelet flower slim;OBRCF002;SIS01;18;bordeaux;burgundy
CodeBarre;OBRCF002-SIS01-025; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;25;cipria;powder pink
CodeBarre;OBRCF002-SIS01-095; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;95;viola desaturato;pale violet
CodeBarre;OBRCF002-SIS01-096; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;96;viola pastello;pastel violet
CodeBarre;OBRCF002-SIS01-141; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;141;blu pastello;pastel blue
CodeBarre;OBRCF002-SIS01-088; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;88;turchese;turquoise
CodeBarre;OBRCF002-SIS01-063; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;63;ottanio;teal
CodeBarre;OBRCF002-SIS01-013; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;13;blu capri;capri blue
CodeBarre;OBRCF002-SIS01-090; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;90;verde bianco;green white
CodeBarre;OBRCF002-SIS01-020; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;20;bronzo;bronze
CodeBarre;OBRCF002-SIS01-081; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;81;smeraldo;emerald
CodeBarre;OBRCF002-SIS01-012; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;12;blu acqua;aqua blue
CodeBarre;OBRCF002-SIS01-138; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;138;turchese menta;turquoise mint
CodeBarre;OBRCF002-SIS01-038; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;38;grafite;graphite
CodeBarre;OBRCF002-SIS01-080; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;80;salvia;sage
CodeBarre;OBRCF002-SIS01-089; O bag spring 19;179; O bracelet flower slim;OBRCF002;SIS01;89;verde;green
CodeBarre;OBRCF002-SIS01-008; O bag spring 19;180; O bracelet flower slim;OBRCF002;SIS01;8;bianco;white
CodeBarre;OBRCF002-SIS01-422; O bag spring 19;180; O bracelet flower slim;OBRCF002;SIS01;422;sangria;sangria
CodeBarre;OBRCF002-SIS01-484; O bag spring 19;180; O bracelet flower slim;OBRCF002;SIS01;484;coral;coral
CodeBarre;OBRCF002-SIS01-485; O bag spring 19;180; O bracelet flower slim;OBRCF002;SIS01;485;atlantic;atlantic
CodeBarre;OBRCF002-SIS01-486; O bag spring 19;180; O bracelet flower slim;OBRCF002;SIS01;486;pink;pink
CodeBarre;OBRCF003-SIS01-490; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;490;giallo;yellow
CodeBarre;OBRCF003-SIS01-006; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;6;avorio;ivory
CodeBarre;OBRCF003-SIS01-144; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;144;ginestra;broom
CodeBarre;OBRCF003-SIS01-047; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;47;marsala;marsala
CodeBarre;OBRCF003-SIS01-128; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;128;salmone;salmon
CodeBarre;OBRCF003-SIS01-044; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;44;lime;lime
CodeBarre;OBRCF003-SIS01-142; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;142;lampone;raspberry
CodeBarre;OBRCF003-SIS01-002; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;2;amaranto;amaranth
CodeBarre;OBRCF003-SIS01-018; O bag spring 19;181; O bracelet flower big silicone;OBRCF003;SIS01;18;bordeaux;burgundy
CodeBarre;OBRCF003-SIS01-025; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;25;cipria;powder pink
CodeBarre;OBRCF003-SIS01-095; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;95;viola desaturato;pale violet
CodeBarre;OBRCF003-SIS01-063; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;63;ottanio;teal
CodeBarre;OBRCF003-SIS01-013; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;13;blu capri;capri blue
CodeBarre;OBRCF003-SIS01-141; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;141;blu pastello;pastel blue
CodeBarre;OBRCF003-SIS01-096; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;96;viola pastello;pastel violet
CodeBarre;OBRCF003-SIS01-088; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;88;turchese;turquoise
CodeBarre;OBRCF003-SIS01-090; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;90;verde bianco;green white
CodeBarre;OBRCF003-SIS01-012; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;12;blu acqua;aqua blue
CodeBarre;OBRCF003-SIS01-138; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;138;turchese menta;turquoise mint
CodeBarre;OBRCF003-SIS01-038; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;38;grafite;graphite
CodeBarre;OBRCF003-SIS01-020; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;20;bronzo;bronze
CodeBarre;OBRCF003-SIS01-081; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;81;smeraldo;emerald
CodeBarre;OBRCF003-SIS01-080; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;80;salvia;sage
CodeBarre;OBRCF003-SIS01-089; O bag spring 19;182; O bracelet flower big silicone;OBRCF003;SIS01;89;verde;green
CodeBarre;OBRCF003-SIS01-008; O bag spring 19;183; O bracelet flower big silicone;OBRCF003;SIS01;8;bianco;white
CodeBarre;OBRCF003-SIS01-422; O bag spring 19;183; O bracelet flower big silicone;OBRCF003;SIS01;422;sangria;sangria
CodeBarre;OBRCF003-SIS01-484; O bag spring 19;183; O bracelet flower big silicone;OBRCF003;SIS01;484;coral;coral
CodeBarre;OBRCF003-SIS01-485; O bag spring 19;183; O bracelet flower big silicone;OBRCF003;SIS01;485;atlantic;atlantic
CodeBarre;OBRCF003-SIS01-486; O bag spring 19;183; O bracelet flower big silicone;OBRCF003;SIS01;486;pink;pink
CodeBarre;OBRCF003-SIS01-022; O bag spring 19;184; O bracelet flower big silicone;OBRCF003;SIS01;22;carta da zucchero;azure
CodeBarre;OBRCF003-SIS01-076; O bag spring 19;184; O bracelet flower big silicone;OBRCF003;SIS01;76;rosso;red
CodeBarre;OBRCF003-SIS01-097; O bag spring 19;184; O bracelet flower big silicone;OBRCF003;SIS01;97;violetto;violet
CodeBarre;OBRCD003-SIS00-141; O bag spring 19;184; O bracelet daisy big silicone;OBRCD003;SIS00;141;blu pastello;pastel blue
CodeBarre;OBRCD003-SIS00-025; O bag spring 19;184; O bracelet daisy big silicone;OBRCD003;SIS00;25;cipria;powder pink
CodeBarre;OBRCD003-SIS00-143; O bag spring 19;184; O bracelet daisy big silicone;OBRCD003;SIS00;143;neve;snow
CodeBarre;OBRCD003-SIS00-015; O bag spring 19;184; O bracelet daisy big silicone;OBRCD003;SIS00;15;blu iris;iris blue
CodeBarre;OBRCD003-SIS00-077; O bag spring 19;184; O bracelet daisy big silicone;OBRCD003;SIS00;77;rubino;ruby
CodeBarre;OBRCD003-SIS00-018; O bag spring 19;184; O bracelet daisy big silicone;OBRCD003;SIS00;18;bordeaux;burgundy
CodeBarre;OBRCD003-SIS00-055; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;55;nero;black
CodeBarre;OBRCD003-SIS00-071; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;71;roccia;rock
CodeBarre;OBRCD003-SIS00-486; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;486;pink;pink
CodeBarre;OBRCD003-SIS00-014; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;14;blu elettrico;electric blue
CodeBarre;OBRCD003-SIS00-044; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;44;lime;lime
CodeBarre;OBRCD003-SIS00-484; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;484;coral;coral
CodeBarre;OBRCD003-SIS00-086; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;86;tortora;dove-grey
CodeBarre;OBRCD003-SIS00-053; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;53;narcisus;narcisus
CodeBarre;OBRCD003-SIS00-485; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;485;atlantic;atlantic
CodeBarre;OBRCD003-SIS00-063; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;63;ottanio;teal
CodeBarre;OBRCD003-SIS00-008; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;8;bianco;white
CodeBarre;OBRCD003-SIS00-422; O bag spring 19;185; O bracelet daisy big silicone;OBRCD003;SIS00;422;sangria;sangria
