XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en
XXX;;;;;;;;;
XXX;ATTENTION au format des colonnes !;;;;;;;;
XXX;Avant toute edition, changer les formats des colonnes suivantes :;;;;;;;;
XXX;Code Barre :;; numerique sans decimales;;;;;;
XXX;Code Couleur :;;" numerique format ""000""";;;;;;
CodeBarre;OBAGB413-FAS09-008; O bag fall 2018;125; scocca completo O bag soft;OBAGB413;FAS09;8;bianco;white
CodeBarre;OBAGB413-FAS09-041; O bag fall 2018;125; scocca completo O bag soft;OBAGB413;FAS09;41;grigio scuro;dark grey
CodeBarre;OBAGB413-FAS09-055; O bag fall 2018;125; scocca completo O bag soft;OBAGB413;FAS09;55;nero;black
CodeBarre;OBAGB413-FAS09-002; O bag fall 2018;125; scocca completo O bag soft;OBAGB413;FAS09;2;amaranto;amaranth
CodeBarre;OBAGB413-FAS09-055; O bag fall 2018;128; scocca completo O bag soft;OBAGB413;FAS09;55;nero;black
CodeBarre;OBAGB413-FAS09-017; O bag fall 2018;128; scocca completo O bag soft;OBAGB413;FAS09;17;blu navy;navy blue
CodeBarre;OBAGB413-FAS09-018; O bag fall 2018;128; scocca completo O bag soft;OBAGB413;FAS09;18;bordeaux;burgundy
CodeBarre;OBAGB413-FAS09-541; O bag fall 2018;128; scocca completo O bag soft;OBAGB413;FAS09;541;verde bosco;green forest
CodeBarre;HLESD000-ECS00-017; O bag fall 2018;129; manico lungo componibile;HLESD000;ECS00;17;blu navy;navy blue
CodeBarre;HLESD000-ECS00-055; O bag fall 2018;129; manico lungo componibile;HLESD000;ECS00;55;nero;black
CodeBarre;HLESD000-ECS00-018; O bag fall 2018;129; manico lungo componibile;HLESD000;ECS00;18;bordeaux;burgundy
CodeBarre;HLESD000-ECS00-541; O bag fall 2018;129; manico lungo componibile;HLESD000;ECS00;541;verde bosco;green forest
CodeBarre;HLESD000-ECS00-017; O bag fall 2018;130; manico lungo componibile;HLESD000;ECS00;17;blu navy;navy blue
CodeBarre;HLESD000-ECS00-018; O bag fall 2018;130; manico lungo componibile;HLESD000;ECS00;18;bordeaux;burgundy
CodeBarre;ACCEC006-FAS45-371; O bag fall 2018;131; accessorio portachiavi;ACCEC006;FAS45;371;latte;milk
CodeBarre;ACCEC006-FAS45-002; O bag fall 2018;131; accessorio portachiavi;ACCEC006;FAS45;2;amaranto;amaranth
CodeBarre;ACCEC006-FAS45-137; O bag fall 2018;131; accessorio portachiavi;ACCEC006;FAS45;137;bluette;bright blue
CodeBarre;ACCEO001-FAS23-055; O bag fall 2018;132; accessori pendaglio pon pon;ACCEO001;FAS23;55;nero;black
CodeBarre;ACCEO001-FAS23-227; O bag fall 2018;132; accessori pendaglio pon pon;ACCEO001;FAS23;227;bianco/nero;white - black
CodeBarre;ACCEC001-MTS01-004; O bag fall 2018;134; accessori charms O bag;ACCEC001;MTS01;4;argento;silver
CodeBarre;ACCEC001-MTS01-004; O bag fall 2018;134; accessori charms O bag;ACCEC001;MTS01;4;argento;silver
CodeBarre;ACCEC001-MTS01-061; O bag fall 2018;134; accessori charms O bag;ACCEC001;MTS01;61;oro;gold
CodeBarre;ACCEC001-MTS01-061; O bag fall 2018;134; accessori charms O bag;ACCEC001;MTS01;61;oro;gold
CodeBarre;ACCEC001-MTS01-062; O bag fall 2018;134; accessori charms O bag;ACCEC001;MTS01;62;oro rosa;pink gold
CodeBarre;ACCEC001-MTS01-018; O bag fall 2018;138; accessori charms O bag;ACCEC001;MTS01;18;bordeaux;burgundy
CodeBarre;ACCEC001-MTS01-017; O bag fall 2018;138; accessori charms O bag;ACCEC001;MTS01;17;blu navy;navy blue
CodeBarre;ACCEC001-MTS01-018; O bag fall 2018;138; accessori charms O bag;ACCEC001;MTS01;18;bordeaux;burgundy
CodeBarre;ACCEC001-MTS01-017; O bag fall 2018;138; accessori charms O bag;ACCEC001;MTS01;17;blu navy;navy blue
CodeBarre;OCLKD001-MESA9-137; O bag fall 2018;139; O clock meccanismo glam;OCLKD001;MESA9;137;bluette;bright blue
CodeBarre;OCLKD001-MESA9-055; O bag fall 2018;139; O clock meccanismo glam;OCLKD001;MESA9;55;nero;black
CodeBarre;OCLKD001-MESA9-002; O bag fall 2018;139; O clock meccanismo glam;OCLKD001;MESA9;2;amaranto;amaranth
CodeBarre;OCLKD001-MESA9-389; O bag fall 2018;139; O clock meccanismo glam;OCLKD001;MESA9;389;silver;silver
CodeBarre;OCLKD001-MESB3-018; O bag fall 2018;140; O clock meccanismo pink;OCLKD001;MESB3;18;bordeaux;burgundy
CodeBarre;OCLKD001-MESB3-388; O bag fall 2018;140; O clock meccanismo pink;OCLKD001;MESB3;388;gold;gold
CodeBarre;OCLKD001-MESB3-050; O bag fall 2018;140; O clock meccanismo pink;OCLKD001;MESB3;50;melanzana;aubergine
CodeBarre;OCLKD001-MESB5-191; O bag fall 2018;140; O clock meccanismo british;OCLKD001;MESB5;191;icona;icon
CodeBarre;OCLKD001-MESB5-195; O bag fall 2018;140; O clock meccanismo british;OCLKD001;MESB5;195;paperino;donald duck
CodeBarre;OCLKD001-MESB5-413; O bag fall 2018;140; O clock meccanismo british;OCLKD001;MESB5;413;pluto;pluto
CodeBarre;OCLKD001-MES08-193; O bag fall 2018;140; O clock meccanismo disney;OCLKD001;MES08;193;paperone;uncle scrooge
CodeBarre;OCLKD001-MES08-194; O bag fall 2018;140; O clock meccanismo disney;OCLKD001;MES08;194;paperoga;fethry duck
CodeBarre;OCLKD001-MES08-415; O bag fall 2018;140; O clock meccanismo disney;OCLKD001;MES08;415;pippo;goofy
CodeBarre;OCLKD001-MES08-347; O bag fall 2018;141; O clock meccanismo disney;OCLKD001;MES08;347;cedro;cedro
CodeBarre;OCLKD001-MES08-484; O bag fall 2018;141; O clock meccanismo disney;OCLKD001;MES08;484;coral;coral
CodeBarre;OCLKD001-MES80-026; O bag fall 2018;141; O clock meccanismo;OCLKD001;MES80;26;blu cobalto;cobalt blue
CodeBarre;OCLKD001-MES80-017; O bag fall 2018;141; O clock meccanismo;OCLKD001;MES80;17;blu navy;navy blue
CodeBarre;OCLKD001-MES81-130; O bag fall 2018;142; O clock meccanismo;OCLKD001;MES81;130;azzurro;azure
CodeBarre;OCLKD001-MES81-025; O bag fall 2018;142; O clock meccanismo;OCLKD001;MES81;25;cipria;powder pink
CodeBarre;OCLKD001-MES82-134; O bag fall 2018;142; O clock meccanismo urban;OCLKD001;MES82;134;antracite;anthracite
CodeBarre;OCLKD001-MES83-075; O bag fall 2018;143; O clock meccanismo urban;OCLKD001;MES83;75;rosa smoke;rose smoke
CodeBarre;OCLKD001-MES83-130; O bag fall 2018;143; O clock meccanismo urban;OCLKD001;MES83;130;azzurro;azure
CodeBarre;OCLKD001-MES84-347; O bag fall 2018;143; O clock meccanismo urban;OCLKD001;MES84;347;cedro;cedro
CodeBarre;OCLKD001-MES84-076; O bag fall 2018;143; O clock meccanismo urban;OCLKD001;MES84;76;rosso;red
CodeBarre;OCLKD001-MES84-055; O bag fall 2018;143; O clock meccanismo urban;OCLKD001;MES84;55;nero;black
CodeBarre;OCLKD001-MES86-026; O bag fall 2018;144; O clock meccanismo nyc;OCLKD001;MES86;26;blu cobalto;cobalt blue
CodeBarre;OCLKD001-MES86-055; O bag fall 2018;144; O clock meccanismo nyc;OCLKD001;MES86;55;nero;black
CodeBarre;OCLKD001-MES86-422; O bag fall 2018;144; O clock meccanismo nyc;OCLKD001;MES86;422;sangria;sangria
CodeBarre;OCLKD001-MES87-076; O bag fall 2018;144; O clock meccanismo nyc;OCLKD001;MES87;76;rosso;red
CodeBarre;OCLKD001-MES87-347; O bag fall 2018;144; O clock meccanismo nyc;OCLKD001;MES87;347;cedro;cedro
CodeBarre;OCLKD001-MES88-036; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;36;giallo;yellow
CodeBarre;OCLKD001-MES88-012; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;12;blu acqua;aqua blue
CodeBarre;OCLKD001-MES88-023; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;23;celeste;sky blue
CodeBarre;OCLKD001-MES88-013; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;13;blu capri;capri blue
CodeBarre;OCLKD001-MES88-097; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;97;violetto;violet
CodeBarre;OCLKD001-MES88-076; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;76;rosso;red
CodeBarre;OCLKD001-MES88-159; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;159;total black;total black
CodeBarre;OCLKD001-MES88-060; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;60;oliva;olive
CodeBarre;OCLKD001-MES88-045; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;45;magenta;magenta
CodeBarre;OCLKD001-MES88-003; O bag fall 2018;145; O clock meccanismo nyc;OCLKD001;MES88;3;arancione;orange
CodeBarre;OCLKD001-MES06-025; O bag fall 2018;145; O clock meccanismo tone;OCLKD001;MES06;25;cipria;powder pink
CodeBarre;OCLKD001-MES06-012; O bag fall 2018;146; O clock meccanismo tone;OCLKD001;MES06;12;blu acqua;aqua blue
CodeBarre;OCLKD001-MES06-088; O bag fall 2018;146; O clock meccanismo tone;OCLKD001;MES06;88;turchese;turquoise
CodeBarre;OCLKD001-MES06-025; O bag fall 2018;146; O clock meccanismo tone;OCLKD001;MES06;25;cipria;powder pink
CodeBarre;OCLKD001-MES06-080; O bag fall 2018;146; O clock meccanismo tone;OCLKD001;MES06;80;salvia;sage
CodeBarre;OCLKD001-MES06-081; O bag fall 2018;146; O clock meccanismo tone;OCLKD001;MES06;81;smeraldo;emerald
CodeBarre;OCLKD001-MES09-131; O bag fall 2018;146; O clock meccanismo crystal;OCLKD001;MES09;131;verde antico;antique green
CodeBarre;OCLKD001-MES73-004; O bag fall 2018;147; O clock meccanismo metal;OCLKD001;MES73;4;argento;silver
CodeBarre;OCLKD001-MES73-061; O bag fall 2018;147; O clock meccanismo metal;OCLKD001;MES73;61;oro;gold
CodeBarre;OCLKD001-MES73-067; O bag fall 2018;147; O clock meccanismo metal;OCLKD001;MES73;67;phard;blush pink
CodeBarre;OCLKD001-MES14-212; O bag fall 2018;147; O clock meccanismo;OCLKD001;MES14;212;limone;lemon
CodeBarre;OCLKD001-MES26-036; O bag fall 2018;148; O clock meccanismo;OCLKD001;MES26;36;giallo;yellow
CodeBarre;OCLKD001-MES30-196; O bag fall 2018;148; O clock meccanismo foulard;OCLKD001;MES30;196;rosso su bianco;red on white
CodeBarre;OCLKD001-MES30-199; O bag fall 2018;148; O clock meccanismo foulard;OCLKD001;MES30;199;rosso su grigio;red on grey
CodeBarre;OCLKD001-MES30-011; O bag fall 2018;148; O clock meccanismo foulard;OCLKD001;MES30;11;blu su nero;blue on black
CodeBarre;OCLKD001-MES30-090; O bag fall 2018;148; O clock meccanismo foulard;OCLKD001;MES30;90;verde su bianco;green on white
CodeBarre;OCLKD001-MES30-197; O bag fall 2018;148; O clock meccanismo foulard;OCLKD001;MES30;197;blu su bianco;blue on white
CodeBarre;OCLKD001-MES30-198; O bag fall 2018;148; O clock meccanismo foulard;OCLKD001;MES30;198;nero su bianco;black on white
CodeBarre;OCLKD001-MES12-063; O bag fall 2018;149; O clock meccanismo;OCLKD001;MES12;63;ottanio;teal
CodeBarre;OCLKD001-MES38-136; O bag fall 2018;149; O clock meccanismo happy;OCLKD001;MES38;136;becco d'oca;duck beack
CodeBarre;OCLKD001-MES32-133; O bag fall 2018;150; O clock meccanismo;OCLKD001;MES32;133;grigio chiaro;light grey
CodeBarre;OCLKD001-MES32-004; O bag fall 2018;150; O clock meccanismo;OCLKD001;MES32;4;argento;silver
CodeBarre;OCLKD001-MES32-125; O bag fall 2018;150; O clock meccanismo;OCLKD001;MES32;125;multicolor;multicolor
CodeBarre;OCLKD001-MES32-020; O bag fall 2018;150; O clock meccanismo;OCLKD001;MES32;20;bronzo;bronze
CodeBarre;OCLKD001-MES32-061; O bag fall 2018;150; O clock meccanismo;OCLKD001;MES32;61;oro;gold
CodeBarre;OCLKD001-MES75-003; O bag fall 2018;151; O clock meccanismo mosaic;OCLKD001;MES75;3;arancione;orange
CodeBarre;OCLKD001-MES75-088; O bag fall 2018;151; O clock meccanismo mosaic;OCLKD001;MES75;88;turchese;turquoise
CodeBarre;OCLKD001-MES75-134; O bag fall 2018;151; O clock meccanismo mosaic;OCLKD001;MES75;134;antracite;anthracite
CodeBarre;OCLKD001-MES74-002; O bag fall 2018;151; O clock meccanismo rosone;OCLKD001;MES74;2;amaranto;amaranth
CodeBarre;OCLKD001-MES74-068; O bag fall 2018;151; O clock meccanismo rosone;OCLKD001;MES74;68;polvere;dust blue
CodeBarre;OCLKD001-MES03-004; O bag fall 2018;152; O clock meccanismo mirror;OCLKD001;MES03;4;argento;silver
CodeBarre;OCLKD001-MES03-061; O bag fall 2018;152; O clock meccanismo mirror;OCLKD001;MES03;61;oro;gold
CodeBarre;OCLKD001-MES76-484; O bag fall 2018;153; O clock meccanismo micro;OCLKD001;MES76;484;coral;coral
CodeBarre;OCLKS007-SIS01-044; O bag fall 2018;153; O clock cinturino silicone;OCLKS007;SIS01;44;lime;lime
CodeBarre;OCLKS007-SIS01-036; O bag fall 2018;153; O clock cinturino silicone;OCLKS007;SIS01;36;giallo;yellow
CodeBarre;OCLKS007-SIS01-003; O bag fall 2018;153; O clock cinturino silicone;OCLKS007;SIS01;3;arancione;orange
CodeBarre;OCLKS007-SIS01-128; O bag fall 2018;153; O clock cinturino silicone;OCLKS007;SIS01;128;salmone;salmon
CodeBarre;OCLKS007-SIS01-076; O bag fall 2018;153; O clock cinturino silicone;OCLKS007;SIS01;76;rosso;red
CodeBarre;OCLKS007-SIS01-053; O bag fall 2018;153; O clock cinturino silicone;OCLKS007;SIS01;53;narcissus;narcissus
CodeBarre;OCLKS007-SIS01-077; O bag fall 2018;153; O clock cinturino silicone;OCLKS007;SIS01;77;rubino;ruby
CodeBarre;OCLKS007-SIS01-022; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;22;carta da zucchero;azure
CodeBarre;OCLKS007-SIS01-097; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;97;violetto;violet
CodeBarre;OCLKS007-SIS01-025; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;25;cipria;powder pink
CodeBarre;OCLKS007-SIS01-069; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;69;porpora;purple
CodeBarre;OCLKS007-SIS01-096; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;96;viola pastello;pastel violet
CodeBarre;OCLKS007-SIS01-045; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;45;magenta;magenta
CodeBarre;OCLKS007-SIS01-095; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;95;viola desaturato;pale violet
CodeBarre;OCLKS007-SIS01-422; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;422;sangria;sangria
CodeBarre;OCLKS007-SIS01-486; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;486;pink;pink
CodeBarre;OCLKS007-SIS01-002; O bag fall 2018;154; O clock cinturino silicone;OCLKS007;SIS01;2;amaranto;amaranth
CodeBarre;OCLKS007-SIS01-088; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;88;turchese;turquoise
CodeBarre;OCLKS007-SIS01-012; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;12;blu acqua;aqua blue
CodeBarre;OCLKS007-SIS01-063; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;63;ottanio;teal
CodeBarre;OCLKS007-SIS01-081; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;81;smeraldo;emerald
CodeBarre;OCLKS007-SIS01-090; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;90;verde bianco;white green
CodeBarre;OCLKS007-SIS01-015; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;15;blu iris;iris blue
CodeBarre;OCLKS007-SIS01-013; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;13;blu capri;capri blue
CodeBarre;OCLKS007-SIS01-014; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;14;blu elettrico;electric blue
CodeBarre;OCLKS007-SIS01-023; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;23;celeste;sky blue
CodeBarre;OCLKS007-SIS01-485; O bag fall 2018;155; O clock cinturino silicone;OCLKS007;SIS01;485;atlantic;atlantic
CodeBarre;OCLKS007-SIS01-060; O bag fall 2018;156; O clock cinturino silicone;OCLKS007;SIS01;60;oliva;olive
CodeBarre;OCLKS007-SIS01-024; O bag fall 2018;156; O clock cinturino silicone;OCLKS007;SIS01;24;cioccolato;chocolate
CodeBarre;OCLKS007-SIS01-080; O bag fall 2018;156; O clock cinturino silicone;OCLKS007;SIS01;80;salvia;sage
CodeBarre;OCLKS007-SIS01-008; O bag fall 2018;157; O clock cinturino silicone;OCLKS007;SIS01;8;bianco;white
CodeBarre;OCLKS007-SIS01-068; O bag fall 2018;157; O clock cinturino silicone;OCLKS007;SIS01;68;polvere;dusty blue
CodeBarre;OCLKS007-SIS01-071; O bag fall 2018;157; O clock cinturino silicone;OCLKS007;SIS01;71;roccia;rock
CodeBarre;OCLKS007-SIS01-055; O bag fall 2018;157; O clock cinturino silicone;OCLKS007;SIS01;55;nero;black
CodeBarre;OCLKS007-SIS01-063; O bag fall 2018;157; O clock cinturino silicone;OCLKS007;SIS01;63;ottanio;teal
CodeBarre;OCLKD101-MESA8-055; O bag fall 2018;158; meccanismo great glam;OCLKD101;MESA8;55;nero;black
CodeBarre;OCLKD101-MESA8-018; O bag fall 2018;158; meccanismo great glam;OCLKD101;MESA8;18;bordeaux;burgundy
CodeBarre;OCLKD101-MESB1-017; O bag fall 2018;158; meccanismo great glam;OCLKD101;MESB1;17;blu navy;navy blue
CodeBarre;OCLKD101-MESB4-055; O bag fall 2018;159; meccanismo great pink;OCLKD101;MESB4;55;nero;black
CodeBarre;OCLKD101-MESB4-002; O bag fall 2018;159; meccanismo great pink;OCLKD101;MESB4;2;amaranto;amaranth
CodeBarre;OCLKD101-MESB4-137; O bag fall 2018;159; meccanismo great pink;OCLKD101;MESB4;137;bluette;bright blue
CodeBarre;OCLKD101-MESB5-018; O bag fall 2018;159; meccanismo great british;OCLKD101;MESB5;18;bordeaux;burgundy
CodeBarre;OCLKD101-MESB5-388; O bag fall 2018;159; meccanismo great british;OCLKD101;MESB5;388;gold;gold
CodeBarre;OCLKD101-MESB5-050; O bag fall 2018;159; meccanismo great british;OCLKD101;MESB5;50;melanzana;aubergine
CodeBarre;OCLKD101-MESB5-055; O bag fall 2018;160; meccanismo great british;OCLKD101;MESB5;55;nero;black
CodeBarre;OCLKD101-MESB5-008; O bag fall 2018;160; meccanismo great british;OCLKD101;MESB5;8;bianco;white
CodeBarre;OCLKD104-MES90-130; O bag fall 2018;160; meccanismo great date nyc;OCLKD104;MES90;130;azzurro;azure
CodeBarre;OCLKD104-MES90-075; O bag fall 2018;160; meccanismo great date nyc;OCLKD104;MES90;75;rosa smoke;rose smoke
CodeBarre;OCLKD104-MES90-483; O bag fall 2018;160; meccanismo great date nyc;OCLKD104;MES90;483;champagne;champagne
CodeBarre;OCLKD101-MES85-487; O bag fall 2018;161; meccanismo great urban;OCLKD101;MES85;487;bianco/nero/cedro;white/black/cedro
CodeBarre;OCLKD101-MES85-497; O bag fall 2018;161; meccanismo great urban;OCLKD101;MES85;497;nero/rosso/bianco;black/red/white
CodeBarre;OCLKD101-MES85-498; O bag fall 2018;161; meccanismo great urban;OCLKD101;MES85;498;nero/giallo/bianco;black/yellow/white
CodeBarre;OCLKD101-MES85-499; O bag fall 2018;161; meccanismo great urban;OCLKD101;MES85;499;bianco/rosso/nero;white/red/black
CodeBarre;OCLKD104-MES92-002; O bag fall 2018;162; meccanismo great date satin;OCLKD104;MES92;2;amaranto;amaranth
CodeBarre;OCLKD104-MES92-068; O bag fall 2018;162; meccanismo great date satin;OCLKD104;MES92;68;polvere;dusty blue
CodeBarre;OCLKD104-MES92-044; O bag fall 2018;162; meccanismo great date satin;OCLKD104;MES92;44;lime;lime
CodeBarre;OCLKD104-MES92-183; O bag fall 2018;162; meccanismo great date satin;OCLKD104;MES92;183;viola;violet
CodeBarre;OCLKD104-MES92-063; O bag fall 2018;162; meccanismo great date satin;OCLKD104;MES92;63;ottanio;teal
CodeBarre;OCLKD101-MES06-015; O bag fall 2018;162; meccanismo great tone on;OCLKD101;MES06;15;blu iris;iris blue
CodeBarre;OCLKD101-MES06-053; O bag fall 2018;162; meccanismo great tone on;OCLKD101;MES06;53;narcissus;narcissus
CodeBarre;OCLKD101-MES06-112; O bag fall 2018;162; meccanismo great tone on;OCLKD101;MES06;112;purple;purple
CodeBarre;OCLKD101-MES12-003; O bag fall 2018;162; meccanismo great seconds;OCLKD101;MES12;3;arancione;orange
CodeBarre;OCLKD101-MES12-267; O bag fall 2018;162; meccanismo great seconds;OCLKD101;MES12;267;fucsia;fuchsia
CodeBarre;OCLKD101-MES12-001; O bag fall 2018;162; meccanismo great seconds;OCLKD101;MES12;1;acqua;aqua
CodeBarre;OCLKD101-MES12-108; O bag fall 2018;163; meccanismo great seconds;OCLKD101;MES12;108;terracotta;terracotta
CodeBarre;OCLKD101-MES12-095; O bag fall 2018;163; meccanismo great seconds;OCLKD101;MES12;95;viola desaturato;pale violet
CodeBarre;OCLKD101-MES12-001; O bag fall 2018;163; meccanismo great seconds;OCLKD101;MES12;1;acqua;aqua
CodeBarre;OCLKD102-MES07-063; O bag fall 2018;163; meccanismo great soleil;OCLKD102;MES07;63;ottanio;teal
CodeBarre;OCLKD104-MES42-008; O bag fall 2018;164; meccanismo great date;OCLKD104;MES42;8;bianco;white
CodeBarre;OCLKD104-MES42-137; O bag fall 2018;164; meccanismo great date;OCLKD104;MES42;137;bluette;bright blue
CodeBarre;OCLKD104-MES42-055; O bag fall 2018;164; meccanismo great date;OCLKD104;MES42;55;nero;black
CodeBarre;OCLKD101-MES35-067; O bag fall 2018;164; meccanismo great numeri;OCLKD101;MES35;67;phard;blush pink
CodeBarre;OCLKD101-MES35-133; O bag fall 2018;164; meccanismo great numeri;OCLKD101;MES35;133;grigio chiaro;light grey
CodeBarre;OCLKD101-MES35-131; O bag fall 2018;164; meccanismo great numeri;OCLKD101;MES35;131;antique green;antique green
CodeBarre;OCLKD101-MES17-061; O bag fall 2018;165; meccanismo great diamonds;OCLKD101;MES17;61;oro;gold
CodeBarre;OCLKD101-MES17-072; O bag fall 2018;165; meccanismo great diamonds;OCLKD101;MES17;72;rosa;pink
CodeBarre;OCLKD101-MES04-009; O bag fall 2018;165; meccanismo great soleil;OCLKD101;MES04;9;blu;blue
CodeBarre;OCLKD101-MES04-036; O bag fall 2018;165; meccanismo great soleil;OCLKD101;MES04;36;giallo;yellow
CodeBarre;OCLKD101-MES04-076; O bag fall 2018;165; meccanismo great soleil;OCLKD101;MES04;76;rosso;red
CodeBarre;OCLKD111-MES63-026; O bag fall 2018;165; meccanismo great day time;OCLKD111;MES63;26;cobalto;cobalt blue
CodeBarre;OCLKD111-MES63-484; O bag fall 2018;165; meccanismo great day time;OCLKD111;MES63;484;coral;coral
CodeBarre;OCLKD111-MES63-485; O bag fall 2018;165; meccanismo great day time;OCLKD111;MES63;485;atlantic;atlantic
CodeBarre;OCLKD111-MES63-008; O bag fall 2018;166; meccanismo great day time;OCLKD111;MES63;8;bianco;white
CodeBarre;OCLKD111-MES63-076; O bag fall 2018;166; meccanismo great day time;OCLKD111;MES63;76;rosso;red
CodeBarre;OCLKD101-MES16-261; O bag fall 2018;166; meccanismo great racing;OCLKD101;MES16;261;fluo lime;fluo lime
CodeBarre;OCLKD101-MES16-263; O bag fall 2018;166; meccanismo great racing;OCLKD101;MES16;263;fluo arancione;fluo orange
CodeBarre;OCLKD101-MES16-265; O bag fall 2018;166; meccanismo great racing;OCLKD101;MES16;265;fluo corallo;fluo coral
CodeBarre;OCLKD101-MES16-266; O bag fall 2018;166; meccanismo great racing;OCLKD101;MES16;266;fluo acqua;fluo aqua
CodeBarre;OCLKD101-MES16-060; O bag fall 2018;166; meccanismo great racing;OCLKD101;MES16;60;oliva;olive
CodeBarre;OCLKD101-MES16-108; O bag fall 2018;166; meccanismo great racing;OCLKD101;MES16;108;terracotta;terracotta
CodeBarre;OCLKD101-MES16-131; O bag fall 2018;166; meccanismo great racing;OCLKD101;MES16;131;antique green;antique green
CodeBarre;OCLKD104-MES00-261; O bag fall 2018;166; meccanismo great generico;OCLKD104;MES00;261;fluo lime;fluo lime
CodeBarre;OCLKD104-MES00-263; O bag fall 2018;166; meccanismo great generico;OCLKD104;MES00;263;fluo arancione;fluo orange
CodeBarre;OCLKD104-MES00-264; O bag fall 2018;166; meccanismo great generico;OCLKD104;MES00;264;fluo verde;fluo green
CodeBarre;OCLKD104-MES00-131; O bag fall 2018;167; meccanismo great generico;OCLKD104;MES00;131;antique green;antique green
CodeBarre;OCLKD104-MES00-133; O bag fall 2018;167; meccanismo great generico;OCLKD104;MES00;133;grigio chiaro;light grey
CodeBarre;OCLKD104-MES00-067; O bag fall 2018;167; meccanismo great generico;OCLKD104;MES00;67;phard;blush pink
CodeBarre;OCLKD102-MES16-008; O bag fall 2018;167; meccanismo great soleil;OCLKD102;MES16;8;bianco;white
CodeBarre;OCLKD101-MES22-076; O bag fall 2018;168; O clock dial great metallo;OCLKD101;MES22;76;rosso;red
CodeBarre;OCLKD101-MES22-139; O bag fall 2018;168; O clock dial great metallo;OCLKD101;MES22;139;mela;apple
CodeBarre;OCLKD101-MES22-009; O bag fall 2018;168; O clock dial great metallo;OCLKD101;MES22;9;blu;blue
CodeBarre;OCLKD104-MES12-072; O bag fall 2018;168; meccanismo great date;OCLKD104;MES12;72;rosa;pink
CodeBarre;OCLKD104-MES12-044; O bag fall 2018;168; meccanismo great date;OCLKD104;MES12;44;lime;lime
CodeBarre;OCLKD104-MES12-068; O bag fall 2018;168; meccanismo great date;OCLKD104;MES12;68;polvere;dusty blue
CodeBarre;OCLKD104-MES12-002; O bag fall 2018;168; meccanismo great date;OCLKD104;MES12;2;amaranto;amaranth
CodeBarre;OCLKD104-MES12-063; O bag fall 2018;168; meccanismo great date;OCLKD104;MES12;63;ottanio;teal
CodeBarre;OCLKD104-MES12-183; O bag fall 2018;168; meccanismo great date;OCLKD104;MES12;183;viola;violet
CodeBarre;OCLKD101-MESA3-026; O bag fall 2018;169; O clock great meccanismo;OCLKD101;MESA3;26;cobalto;cobalt blue
CodeBarre;OCLKD101-MESA3-055; O bag fall 2018;169; O clock great meccanismo;OCLKD101;MESA3;55;nero;black
CodeBarre;OCLKD101-MESA3-060; O bag fall 2018;169; O clock great meccanismo;OCLKD101;MESA3;60;oliva;olive
CodeBarre;OCLKD110-MESA6-026; O bag fall 2018;169; O clock great racing;OCLKD110;MESA6;26;cobalto;cobalt blue
CodeBarre;OCLKD110-MESA6-076; O bag fall 2018;169; O clock great racing;OCLKD110;MESA6;76;rosso;red
CodeBarre;OCLKD101-MESA7-025; O bag fall 2018;170; meccanismo great tone in;OCLKD101;MESA7;25;cipria;powder pink
CodeBarre;OCLKD101-MESA7-060; O bag fall 2018;170; meccanismo great tone in;OCLKD101;MESA7;60;oliva;olive
CodeBarre;OCLKD101-MESA7-050; O bag fall 2018;170; meccanismo great tone in;OCLKD101;MESA7;50;melanzana;aubergine
