'132;129;CodeBarre;OBAGS002-TESD5-055;COVER O BAG EN FAUSSE FOURRURE LAPIN CHOCOLAT;UNICA;10;10,80;108,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'133;130;CodeBarre;SHOUX201-ECS98-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN MICROFIBRE COULEUR UNIE NOIR;UNICA;5;13,00;65,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'134;131;8050846011151;HLESMD00-ECS46-055;BANDOULIÈRE EXTRASLIM 110 + ANSES MAXI CHAINE + CLIP FAUX CUIR EFFET GRIFFE + PLEX NOIR;UNICA;10;12,66;126,60;ANSES/MICROTUB  ;BLACK;0;nero;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'135;132;CodeBarre;OBAGS033-TESD5-024;MICRO-ANSES TUBULAIRES COURTES EN FAUX CUIR LISSE NOIR;UNICA;4;9,00;36,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'136;133;CodeBarre;OBAGS034-TESD5-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN MICROFIBRE COULEUR UNIE CHOCO;UNICA;2;8,10;16,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'137;134;CodeBarre;OBAGS033-TESD5-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE BORDEAU;UNICA;4;9,00;36,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'138;135;CodeBarre;OBAGS001-TESD5-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN MICROFIBRE COULEUR UNIE BORDEA;UNICA;5;10,80;54,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'139;136;CodeBarre;OBAGS033-TESD5-559;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE BORDEAUX;UNICA;4;9,00;36,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'140;137;CodeBarre;OBAGC534-ECS94-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN MICROFIBRE COULEUR UNIE CUIVRE;UNICA;5;9,00;45,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'141;138;CodeBarre;OBAGS002-TEST7-054;FERMETURE À BANDEAU AVEC BOUCLE O BAG GLAM FAUX CUIR EFFET GRIFFE+ STRASS NOIR;UNICA;4;9,00;36,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'142;139;CodeBarre;OBAGPA06-TEST6-559;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MICRO EN TISSU À RAYURES SAIA NUDE;UNICA;3;11,20;33,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'143;141;CodeBarre;OBAGB033-EVS00-024;RABAT TOURNIQUET O POCKET EN TISSU LEOPARD FLOCK CUIVRE;UNICA;2;14,16;28,32;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'144;142;CodeBarre;OBAGS016-FAS09-024;CORPS O BAG URBAN EVA COMPOUND CHOCOLAT;UNICA;3;18,60;55,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'145;143;CodeBarre;SHOUG800-FAS09-055;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN FAUSSE FOURRURE LAPIN REX CHOCOLAT;UNICA;4;15,60;62,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'146;144;CodeBarre;OBAGB016-EVS00-559;BANDOULIÈRE 80 EN FAUSSE FOURRURE LAPIN REX NOIR;UNICA;3;12,60;37,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'147;145;CodeBarre;OBAGP006-FAS09-058;CORPS O MOON EVA COMPOUND CUIVRE;UNICA;4;18,00;72,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'148;146;CodeBarre;OBAGS001-TESD5-055;RABAT O POCKET EN FAUSSE FOURRURE LAPIN REX NOIX;UNICA;10;10,80;108,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'149;147;CodeBarre;OBAGS016-FAS09-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE NOIR;UNICA;3;18,60;55,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'150;148;CodeBarre;OBAGC102-FAS01-024;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN FAUSSE FOURRURE LAPIN REX NOIR;UNICA;5;25,68;128,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'151;150;CodeBarre;OBAGS001-TEST7-054;COVER O BAG MINI EN FAUSSE FOURRURE LAPIN CHOCOLAT;UNICA;5;9,90;49,50;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'152;152;CodeBarre;HLESGC00-ECS29-084;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU À RAYURES SAIA NUDE;UNICA;6;10,80;64,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'153;153;CodeBarre;OBAGS001-TESD5-371;ANSES COURTES GOUTTE EN FAUX CUIR IMPRIME COCO TESTA DI MORO;UNICA;6;10,80;64,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'154;154;8050846049215;HLESF800-ECS94-559;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE LATTE;UNICA;4;9,00;36,00;ANSES/STRASS    ;SAFBR;0;rame;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'155;155;CodeBarre;OBAGS017-TEST7-054;ANSES COURTES AVEC BOUCLE FAUX CUIR EFFET GRIFFE + STRASS CUIVRE;UNICA;3;9,00;27,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'156;156;CodeBarre;OBAGC102-FAS01-371;Récapitulatif catégories douanières;UNICA;4;25,68;102,72;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'157;157;CodeBarre;OBAGP034-ECS93-055;TVA Imposable Participation Configurer;UNICA;5;18,30;91,50;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
