'107;159;OBAGS001-TESBG-227;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU PRINCE DE GALLES+ FLEURS;UNICA;2;13,330;26,66;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'108;215;OBAGS001-TESBK-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'109;043;OBAGS001-TESBK-137;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'110;088;OBAGS001-TESD5-067;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE;UNICA;2;10,800;21,60;phard;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'111;129;OBAGS001-TESD5-615;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE;UNICA;2;10,800;21,60;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'112;034;OBAGS002-TES01-008;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;3;7,080;21,24;bianco;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'113;160;OBAGS002-TES01-009;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;3;7,080;21,24;blu;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'114;070;OBAGS002-TES01-054;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;4;7,080;28,32;naturale;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'115;101;OBAGS002-TES01-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA;4;7,080;28,32;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'116;155;OBAGS002-TESBG-227;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU PRINCE DE GALLES+ FLEURS;UNICA;2;13,330;26,66;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'117;198;OBAGS002-TESBK-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'118;079;OBAGS002-TESBK-137;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'119;008;OBAGS002-TESD5-067;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN MICROFIBRE COULEUR UNIE;UNICA;2;10,800;21,60;phard;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'120;144;OBAGS002-TESD5-615;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN MICROFIBRE COULEUR UNIE;UNICA;2;10,800;21,60;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'121;004;OBAGS033-TESBG-227;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN TISSU PRINCE DE GALLES+ FLEURS;UNICA;2;14,810;29,62;CodeBarre;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'122;170;OBAGS033-TESBI-227;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN TISSU MARBLE;UNICA;2;13,330;26,66;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'123;052;OBAGS033-TESBK-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;12,590;25,18;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'124;171;OBAGS033-TESBK-137;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;12,590;25,18;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'125;027;OBAGS033-TESBN-615;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN TISSU IMPRIME CHECK;UNICA;2;14,810;29,62;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'126;044;OBAGS033-TESD5-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN MICROFIBRE COULEUR UNIE;UNICA;3;11,850;35,55;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'127;113;OBAGS033-TESD5-078;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN MICROFIBRE COULEUR UNIE;UNICA;1;11,850;11,85;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'128;185;OBAGS033-TESD5-615;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN MICROFIBRE COULEUR UNIE;UNICA;3;11,850;35,55;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'129;216;OBAGS034-TESD5-009;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE;UNICA;2;10,740;21,48;blu;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'130;019;OBAGS034-TESD5-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE;UNICA;2;10,740;21,48;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'131;174;OBAGS034-TESD5-078;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE;UNICA;2;10,740;21,48;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'132;124;OBAGS034-TESD5-371;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE;UNICA;2;10,740;21,48;latte;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'133;020;OBAGS034-TESD5-615;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE;UNICA;2;10,740;21,48;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'134;095;OBAGS533-TESBF-076;POCHETTE INTERIEURE OVER O BAG URBAN EN TISSU CORDURA CONTRASTE;UNICA;1;14,810;14,81;rosso;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'135;161;OBAGS533-TESBF-137;POCHETTE INTERIEURE OVER O BAG URBAN EN TISSU CORDURA CONTRASTE;UNICA;1;14,810;14,81;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'136;138;OBAGS601-TESBB-615;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME DIANTHUS;UNICA;2;13,330;26,66;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'137;146;OBAGS601-TESBD-227;POCHETTE INTERIEURE SWITCH O BAG EN TISSU CHECK EFFET LAINE;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'138;195;OBAGS601-TESBF-076;POCHETTE INTERIEURE SWITCH O BAG EN TISSU CORDURA CONTRASTE;UNICA;2;11,850;23,70;rosso;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'139;038;OBAGS601-TESBF-137;POCHETTE INTERIEURE SWITCH O BAG EN TISSU CORDURA CONTRASTE;UNICA;2;11,850;23,70;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'140;217;OBAGS601-TESBF-144;POCHETTE INTERIEURE SWITCH O BAG EN TISSU CORDURA CONTRASTE;UNICA;2;11,850;23,70;ginestra;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'141;176;OBAGS601-TESBH-017;POCHETTE INTERIEURE SWITCH O BAG EN TISSU JACQUARD MICRO FANTAISIE;UNICA;2;13,330;26,66;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'142;156;OBAGS601-TESBM-227;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME GEOMETRIC LILY;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'143;180;OBAGS602-TESBB-615;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME DIANTHUS;UNICA;2;13,330;26,66;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'144;107;OBAGS602-TESBD-227;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU CHECK EFFET LAINE;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'145;152;OBAGS602-TESBF-076;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU CORDURA CONTRASTE;UNICA;2;11,850;23,70;rosso;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'146;035;OBAGS602-TESBF-137;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU CORDURA CONTRASTE;UNICA;2;11,850;23,70;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'147;130;OBAGS602-TESBF-144;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU CORDURA CONTRASTE;UNICA;2;11,850;23,70;ginestra;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'148;005;OBAGS602-TESBH-017;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU JACQUARD MICRO FANTAISIE;UNICA;2;13,330;26,66;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'149;206;OBAGS602-TESBM-227;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME GEOMETRIC LILY;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'150;199;OBAGT001-FAS09-067;REVERS O BAG EN FAUSSE FOURRURE LAPIN REX;UNICA;2;18,480;36,96;phard;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'151;031;OBAGT001-FAS09-615;REVERS O BAG EN FAUSSE FOURRURE LAPIN REX;UNICA;2;18,480;36,96;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'152;045;OBAGT001-FAS58-078;REVERS O BAG EN FAUSSE FOURRURE CASTOR;UNICA;2;24,070;48,14;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'153;117;OBAGT001-FAS58-084;REVERS O BAG EN FAUSSE FOURRURE CASTOR;UNICA;2;24,070;48,14;testa di moro;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'154;067;OBAGT001-FAS59-227;REVERS O BAG EN FAUSSE FOURRURE LAPIN MARBLE;UNICA;2;20,370;40,74;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'155;186;OBAGT001-FAS60-227;REVERS O BAG EN FAUSSE FOURRURE RENARD MARQUETEE;UNICA;2;27,040;54,08;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'156;219;OBAGT001-LAS44-017;REVERS O BAG EN LAINE HANOVRE;UNICA;2;10,740;21,48;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'157;086;OBAGT001-LAS44-078;REVERS O BAG EN LAINE HANOVRE;UNICA;2;10,740;21,48;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'158;204;OBAGT001-LAS44-615;REVERS O BAG EN LAINE HANOVRE;UNICA;2;10,740;21,48;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'159;057;OBAGT001-LAS47-227;REVERS O BAG EN LAINE HELSINKI;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'160;083;OBAGT001-TESBB-615;REVERS O BAG EN TISSU IMPRIME DIANTHUS;UNICA;2;13,330;26,66;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'161;125;OBAGT001-TESBD-227;REVERS O BAG EN TISSU CHECK EFFET LAINE;UNICA;2;13,330;26,66;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'162;009;OBAGT001-TESBE-227;REVERS O BAG EN TISSU À CHEVRONS;UNICA;2;13,330;26,66;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'163;013;OBAGT001-TESBG-227;REVERS O BAG EN TISSU PRINCE DE GALLES + FLEURS;UNICA;2;15,560;31,12;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'164;071;OBAGT001-TESBH-017;REVERS O BAG EN TISSU IMPRIME JACQUARD MICRO FANTAISIE;UNICA;2;13,330;26,66;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'165;208;OBAGT001-TESBJ-227;REVERS O BAG EN TISSU OPTICAL STRIPES;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'166;010;OBAGT001-TESBK-055;REVERS O BAG EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'167;059;OBAGT001-TESBK-137;REVERS O BAG EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'168;072;OBAGT001-TESBN-615;REVERS O BAG EN TISSU DOUDOUNE CHECK;UNICA;2;15,560;31,12;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'169;084;OBAGT002-FAS04-615;REVERS O BAG MINI EN FAUSSE FOURRURE MURMANSKY;UNICA;2;24,000;48,00;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'170;053;OBAGT002-FAS09-067;REVERS O BAG MINI EN FAUSSE FOURRURE LAPIN REX;UNICA;2;18,480;36,96;phard;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'171;126;OBAGT002-FAS09-615;REVERS O BAG MINI EN FAUSSE FOURRURE LAPIN REX;UNICA;2;18,480;36,96;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'172;039;OBAGT002-FAS58-078;REVERS O BAG MINI EN FAUSSE FOURRURE CASTOR;UNICA;2;24,070;48,14;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'173;135;OBAGT002-FAS58-084;REVERS O BAG MINI EN FAUSSE FOURRURE CASTOR;UNICA;2;24,070;48,14;testa di moro;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'174;068;OBAGT002-FAS59-227;REVERS O BAG MINI EN FAUSSE FOURRURE LAPIN MARBLE;UNICA;2;20,370;40,74;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'175;006;OBAGT002-FAS60-227;REVERS O BAG MINI EN FAUSSE FOURRURE RENARD MARQUETEE;UNICA;2;27,040;54,08;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'176;177;OBAGT002-LAS43-017;REVERS O BAG MINI EN LAINE COPENHAGUE;UNICA;2;10,740;21,48;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'177;121;OBAGT002-LAS43-078;REVERS O BAG MINI EN LAINE COPENHAGUE;UNICA;2;10,740;21,48;sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'178;073;OBAGT002-LAS43-615;REVERS O BAG MINI EN LAINE COPENHAGUE;UNICA;2;10,740;21,48;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'179;060;OBAGT002-LAS45-038;REVERS O BAG MINI EN LAINE OSLO;UNICA;2;11,850;23,70;grafite;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'180;172;OBAGT002-LAS46-227;REVERS O BAG MINI EN LAINE OPTICAL;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'181;145;OBAGT002-TESBB-615;REVERS O BAG MINI EN TISSU IMPRIME DIANTHUS;UNICA;2;13,330;26,66;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'182;127;OBAGT002-TESBD-227;REVERS O BAG MINI EN TISSU CHECK EFFET LAINE;UNICA;2;13,330;26,66;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'183;200;OBAGT002-TESBE-227;REVERS O BAG MINI EN TISSU À CHEVRONS;UNICA;2;13,330;26,66;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'184;157;OBAGT002-TESBH-017;REVERS O BAG MINI EN TISSU IMPRIME JACQUARD MICRO FANTAISIE;UNICA;2;13,330;26,66;blu navy;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'185;201;OBAGT002-TESBJ-227;REVERS O BAG MINI EN TISSU OPTICAL STRIPES;UNICA;2;11,850;23,70;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'186;108;OBAGT002-TESBK-055;REVERS O BAG MINI EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'187;191;OBAGT002-TESBK-137;REVERS O BAG MINI EN TISSU DOUDOUNE À CHEVRONS;UNICA;2;11,850;23,70;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'188;175;OBAGT002-TESBN-615;REVERS O BAG MINI EN TISSU DOUDOUNE CHECK;UNICA;2;15,560;31,12;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'189;061;OCLKD001-MESE3-067;O CLOCK MECANISME CIRCLE SOLEIL;UNICA;3;7,780;23,34;phard;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'190;193;OCLKD001-MESE3-137;O CLOCK MECANISME CIRCLE SOLEIL;UNICA;3;7,780;23,34;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'191;028;OCLKD001-MESE3-615;O CLOCK MECANISME CIRCLE SOLEIL;UNICA;3;7,780;23,34;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'192;080;OCLKD001-MESE6-004;O CLOCK MECANISME GROOVE LUX;UNICA;3;10,000;30,00;argento;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'193;167;OCLKD001-MESE6-061;O CLOCK MECANISME GROOVE LUX;UNICA;3;10,000;30,00;oro;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'194;022;OCLKD001-MESE7-055;O CLOCK MECANISME GROOVE SOLEIL;UNICA;3;8,520;25,56;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'195;081;OCLKD001-MESE7-137;O CLOCK MECANISME GROOVE SOLEIL;UNICA;3;8,520;25,56;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'196;147;OCLKD001-MESE9-008;O CLOCK MECANISME INDEX MIRROR;UNICA;3;8,520;25,56;bianco;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'197;207;OCLKD001-MESE9-055;O CLOCK MECANISME INDEX MIRROR;UNICA;3;8,520;25,56;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'198;036;OCLKD001-MESF2-055;O CLOCK MECANISME ACTIVE;UNICA;3;11,850;35,55;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'199;023;OCLKD001-MESF2-137;O CLOCK MECANISME ACTIVE;UNICA;3;11,850;35,55;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'200;158;OCLKD001-MESF2-615;O CLOCK MECANISME ACTIVE;UNICA;3;11,850;35,55;CodeBarre;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'201;096;OCLKD101-MESE4-004;O CLOCK MECANISME GREAT CIRCLE MOTHER OF PEARL;UNICA;3;9,630;28,89;argento;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'202;187;SHOUB801-ECSC4-055;BANDOULIÈRE COURTE AVEC BOUCLE + CLIP EN FAUX CUIR EFFET GRIFFE + CLOUS;UNICA;4;16,670;66,68;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'203;092;SHOUB801-ECSC4-371;BANDOULIÈRE COURTE AVEC BOUCLE + CLIP EN FAUX CUIR EFFET GRIFFE + CLOUS;UNICA;4;16,670;66,68;latte;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'204;196;SHOUBG00-ECS00-055;BANDOULIÈRE/BRETELLE SLIM 140 EN FAUX CUIR;UNICA;2;7,800;15,60;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'205;192;SHOUG801-ECSC4-055;BANDOULIÈRE 80 + CLIP EN FAUX CUIR EFFET GRIFFE + CLOUS;UNICA;4;20,000;80,00;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'206;024;SHOUGC01-ECSD7-227;BANDOULIÈRE AJOUREE COURTE + CLIP EN FAUX CUIR BICOLORE;UNICA;2;12,590;25,18;bianco/nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'207;131;SHOUGC01-ECSD7-622;BANDOULIÈRE AJOUREE COURTE + CLIP EN FAUX CUIR BICOLORE;UNICA;2;12,590;25,18;military/phard;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'208;029;SHOUGC01-ECSD7-623;BANDOULIÈRE AJOUREE COURTE + CLIP EN FAUX CUIR BICOLORE;UNICA;2;12,590;25,18;blu navy/ice;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'209;162;SHOUGC01-ECSD7-624;BANDOULIÈRE AJOUREE COURTE + CLIP EN FAUX CUIR BICOLORE;UNICA;2;12,590;25,18;biscotto/sabbia;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'210;178;SHOUGG00-ECSC9-055;BANDOULIÈRE 80/120 + CLIP EN FAUX CUIR IMPRIME ATHLEISURE;UNICA;4;15,560;62,24;nero;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'211;093;SHOUGG00-ECSC9-137;BANDOULIÈRE 80/120 + CLIP EN FAUX CUIR IMPRIME ATHLEISURE;UNICA;2;15,560;31,12;bluette;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
'212;136;SHOUGG00-ECSD6-615;BANDOULIÈRE 80/120 + CLIP EN FAUX CUIR IMPRIME DIANTHUS;UNICA;2;13,330;26,66;military;FAT_2019_50_0001933.txt;FAT;17/09/2019;6224,71;CodeBarre;2019 03/OBAG/1123 359262
