 ANSES/ANGULAIREX;SAI  ;COL  ;  ;     S;     M;     L;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;       
                 ;H18  ;STRDO;PA;10,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,6
                 ;     ;     ;PV;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
                 ;OBAG ;     ;ST;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;H18  ;TRNAV;PA;10,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8
                 ;     ;     ;PV;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
                 ;OBAG ;     ;ST;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;H18  ;TRRED;PA;10,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8
                 ;     ;     ;PV;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
                 ;OBAG ;     ;ST;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
 BOROKNITMINI    ;SAI  ;COL  ;  ;0;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;       
                 ;H18  ;LAILA;PA;9,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,98
                 ;     ;     ;PV;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87
                 ;OBAG ;     ;ST;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;3
 BRACELET        ;SAI  ;COL  ;  ;    XS;     S;     M;     L;    XL;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;       
                 ;E18  ;AMARA;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234
                 ;OBAG ;     ;ST;      ;4;9;5;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;18
                 ;E18  ;ATLAN;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65
                 ;OBAG ;     ;ST;      ;4;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;5
                 ;E18  ;BLACK;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923
                 ;OBAG ;     ;ST;      ;16;16;39;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;71
                 ;E18  ;BLG  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364
                 ;OBAG ;     ;ST;      ;      ;8;20;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;28
                 ;E18  ;CAPRI;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377
                 ;OBAG ;     ;ST;8;1;18;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;29
                 ;E18  ;CHO  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507
                 ;OBAG ;     ;ST;1;12;14;12;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;39
                 ;E18  ;CORAL;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
                 ;OBAG ;     ;ST;      ;2;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;3
                 ;E18  ;DOVE ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520
                 ;OBAG ;     ;ST;      ;23;17;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;40
                 ;E18  ;DRKOR;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637
                 ;OBAG ;     ;ST;      ;26;23;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;49
                 ;E18  ;EMER ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273
                 ;OBAG ;     ;ST;      ;10;11;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;21
                 ;E18  ;FLUOG;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;FLUOP;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117
                 ;OBAG ;     ;ST;      ;      ;9;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;9
                 ;E18  ;FLUOY;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;IRIS ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169
                 ;OBAG ;     ;ST;      ;      ;7;6;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;13
                 ;E18  ;LIGHT;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234
                 ;OBAG ;     ;ST;      ;9;9;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;18
                 ;E18  ;LILAC;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
                 ;OBAG ;     ;ST;      ;      ;      ;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;3
                 ;E18  ;LIME ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78
                 ;OBAG ;     ;ST;      ;      ;3;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;6
                 ;E18  ;MAG  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312
                 ;OBAG ;     ;ST;      ;      ;22;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;24
                 ;E18  ;MARSA;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143
                 ;OBAG ;     ;ST;      ;1;10;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;11
                 ;E18  ;MONTG;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182
                 ;OBAG ;     ;ST;      ;      ;11;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;14
                 ;E18  ;MOSS ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403
                 ;OBAG ;     ;ST;4;4;17;6;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;31
                 ;E18  ;NAR  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117
                 ;OBAG ;     ;ST;      ;      ;1;8;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;9
                 ;E18  ;OCEAN;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559
                 ;OBAG ;     ;ST;      ;11;10;22;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;43
                 ;E18  ;OLIVE;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416
                 ;OBAG ;     ;ST;      ;5;5;22;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;32
                 ;E18  ;ORANG;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169
                 ;OBAG ;     ;ST;1;2;9;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;13
                 ;E18  ;OTTAN;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104
                 ;OBAG ;     ;ST;      ;      ;8;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;8
                 ;E18  ;PAST ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221
                 ;OBAG ;     ;ST;      ;6;11;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;17
                 ;E18  ;PEPER;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182
                 ;OBAG ;     ;ST;      ;      ;11;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;14
                 ;E18  ;PINK ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;      ;      ;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;PISTA;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;598
                 ;OBAG ;     ;ST;      ;18;28;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;46
                 ;E18  ;PLUM ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234
                 ;OBAG ;     ;ST;      ;9;7;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;18
                 ;E18  ;POLVE;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;      ;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;POW  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221
                 ;OBAG ;     ;ST;      ;      ;15;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;17
                 ;E18  ;RED  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247
                 ;OBAG ;     ;ST;      ;      ;9;10;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;19
                 ;E18  ;ROCK ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;897
                 ;OBAG ;     ;ST;      ;      ;40;29;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;69
                 ;E18  ;RUBY ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325
                 ;OBAG ;     ;ST;      ;5;18;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;25
                 ;E18  ;SANGR;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;      ;      ;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;SAPH ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260
                 ;OBAG ;     ;ST;      ;3;17;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;20
                 ;E18  ;SKB  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689
                 ;OBAG ;     ;ST;2;2;35;14;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;53
                 ;E18  ;VIODE;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338
                 ;OBAG ;     ;ST;      ;16;8;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;26
                 ;E18  ;VIOL ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416
                 ;OBAG ;     ;ST;      ;21;8;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;32
                 ;E18  ;WBLUE;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364
                 ;OBAG ;     ;ST;      ;      ;24;4;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;28
                 ;E18  ;WGRE ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364
                 ;OBAG ;     ;ST;      ;18;10;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;28
                 ;E18  ;WHITE;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494
                 ;OBAG ;     ;ST;8;6;      ;24;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;38
                 ;E18  ;YELL ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130
                 ;OBAG ;     ;ST;2;      ;5;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;10
 BRACELETFOULARD ;SAI  ;COL  ;  ;0;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;       
                 ;E18  ;AZUR ;PA;7,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,16
                 ;     ;     ;PV;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
                 ;OBAG ;     ;ST;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;2
                 ;E18  ;RED  ;PA;7,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,08
                 ;     ;     ;PV;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
                 ;OBAG ;     ;ST;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;WHITE;PA;7,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,16
                 ;     ;     ;PV;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
                 ;OBAG ;     ;ST;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;2
 BRACELETGREAT   ;SAI  ;COL  ;  ;    XS;     S;     M;     L;    XL;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;       
                 ;E18  ;AMARA;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169
                 ;OBAG ;     ;ST;      ;1;9;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;13
                 ;E18  ;AZUR ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
                 ;OBAG ;     ;ST;      ;      ;      ;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;2
                 ;E18  ;BLACK;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156
                 ;OBAG ;     ;ST;      ;      ;3;9;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;12
                 ;E18  ;BLG  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;      ;      ;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;CAPRI;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117
                 ;OBAG ;     ;ST;      ;2;1;6;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;9
                 ;E18  ;CORAL;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
                 ;OBAG ;     ;ST;      ;      ;1;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;2
                 ;E18  ;IRIS ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195
                 ;OBAG ;     ;ST;      ;3;9;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;15
                 ;E18  ;LIME ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91
                 ;OBAG ;     ;ST;      ;      ;3;4;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;7
                 ;E18  ;MAG  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78
                 ;OBAG ;     ;ST;      ;      ;3;3;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;6
                 ;E18  ;NAR  ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;      ;      ;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;OCEAN;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,4
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117
                 ;OBAG ;     ;ST;      ;      ;4;5;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;9
                 ;E18  ;ORANG;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,2
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91
                 ;OBAG ;     ;ST;      ;2;3;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;7
                 ;E18  ;OTTAN;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
                 ;OBAG ;     ;ST;      ;      ;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;1
                 ;E18  ;PINK ;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65
                 ;OBAG ;     ;ST;      ;2;2;1;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;5
                 ;E18  ;PISTA;PA;3,6;3,6;3,6;3,6;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8
                 ;     ;     ;PV;13;13;13;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
                 ;OBAG ;     ;ST;      ;      ;1;2;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;      ;3
