XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;HLESMC00-FES06-049; O bag spring 2018;39; micromanico corto feltro pi<u>;HLESMC00;FES06;049;mattone - beige;brick - beige;
CodeBarre;HLESP809-ECS00-084; O bag spring 2018;40; manico piatti goccia corto O;HLESP809;ECS00;084;testa di moro;dark brown;
CodeBarre;HLESPC00-ECS05-035; O bag spring 2018;40; manico piatti corto ecopelle;HLESPC00;ECS05;035;ghiaccio;ice;
CodeBarre;HLESPC00-ECS05-055; O bag spring 2018;40; manico piatti corto ecopelle;HLESPC00;ECS05;055;nero;black;
CodeBarre;HLESPC00-ECS05-084; O bag spring 2018;40; manico piatti corto ecopelle;HLESPC00;ECS05;084;testa di moro;dark brown;
CodeBarre;HLESPC00-ECS06-035; O bag spring 2018;41; manico piatti corto ecopelle;HLESPC00;ECS06;035;ghiaccio;ice;
CodeBarre;HLESPC00-ECS06-089; O bag spring 2018;41; manico piatti corto ecopelle;HLESPC00;ECS06;089;verde;green;
CodeBarre;HLESPC00-ECS06-039; O bag spring 2018;41; manico piatti corto ecopelle;HLESPC00;ECS06;039;grigio;grey;
CodeBarre;HLESPC00-ECS06-048; O bag spring 2018;41; manico piatti corto ecopelle;HLESPC00;ECS06;048;mattone;brick;
CodeBarre;HLESPC09-ECS00-054; O bag spring 2018;41; manico piatti corto O bag '50;HLESPC09;ECS00;054;naturale;natural;
CodeBarre;HLESPC09-ECS00-055; O bag spring 2018;41; manico piatti corto O bag '50;HLESPC09;ECS00;055;nero;black;
CodeBarre;HLESPC09-ECS04-008; O bag spring 2018;42; manico piatti corto O bag '50;HLESPC09;ECS04;008;bianco;white;
CodeBarre;HLESPC09-ECS04-347; O bag spring 2018;42; manico piatti corto O bag '50;HLESPC09;ECS04;347;cedro;cedro;
CodeBarre;HLESPC09-ECS04-026; O bag spring 2018;42; manico piatti corto O bag '50;HLESPC09;ECS04;026;cobalto;cobalt blue;
CodeBarre;HLESPC09-ECS04-345; O bag spring 2018;42; manico piatti corto O bag '50;HLESPC09;ECS04;345;corallo;coral;
CodeBarre;HLESX700-ECS00-009; O bag spring 2018;42; manico extra slim angular;HLESX700;ECS00;009;blu;blue;
CodeBarre;HLESX700-ECS00-036; O bag spring 2018;42; manico extra slim angular;HLESX700;ECS00;036;giallo;yellow;
CodeBarre;HLESX700-ECS00-076; O bag spring 2018;42; manico extra slim angular;HLESX700;ECS00;076;rosso;red;
CodeBarre;HLESX700-ECS14-126; O bag spring 2018;43; manico extra slim angular;HLESX700;ECS14;126;cielo-rosa;sky blue - pink;
CodeBarre;HLESX700-ECS14-127; O bag spring 2018;43; manico extra slim angular;HLESX700;ECS14;127;glicine-tortora;wisteria - dove-grey;
CodeBarre;HLESX710-ECS00-055; O bag spring 2018;43; manico extra slim angular;HLESX710;ECS00;055;nero;black;
CodeBarre;HLESX710-ECS00-084; O bag spring 2018;43; manico extra slim angular;HLESX710;ECS00;084;testa di moro;dark brown;
CodeBarre;HLESX710-ECS03-054; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS03;054;naturale;natural;
CodeBarre;HLESX710-ECS07-063; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;063;ottanio;teal;
CodeBarre;HLESX710-ECS07-183; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;183;viola;violet;
CodeBarre;HLESX710-ECS07-084; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;084;testa di moro;dark brown;
CodeBarre;HLESX710-ECS07-089; O bag spring 2018;44; manico extra slim angular;HLESX710;ECS07;089;verde;green;
CodeBarre;HLESX800-ECS00-005; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;005;avio;air force blue;
CodeBarre;HLESX800-ECS00-067; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;067;phard;blush pink;
CodeBarre;HLESX800-ECS00-052; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;052;muschio;moss green;
CodeBarre;HLESX800-ECS00-054; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS00;054;naturale;natural;
CodeBarre;HLESX800-ECS08-009; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS08;009;blu;blue;
CodeBarre;HLESX800-ECS08-055; O bag spring 2018;45; manico extra slim goccia;HLESX800;ECS08;055;nero;black;
CodeBarre;OBAGAM16-MAS00-003; O bag spring 2018;46; accessorio maniglie O moon;OBAGAM16;MAS00;003;arancione;orange;
CodeBarre;OBAGAM16-MAS00-018; O bag spring 2018;46; accessorio maniglie O moon;OBAGAM16;MAS00;018;bordeaux;burgundy;
CodeBarre;OBAGAM16-MAS00-006; O bag spring 2018;46; accessorio maniglie O moon;OBAGAM16;MAS00;006;avorio;ivory;
CodeBarre;OBAGAM16-MAS00-055; O bag spring 2018;46; accessorio maniglie O moon;OBAGAM16;MAS00;055;nero;black;
CodeBarre;OBAGAM16-MAS00-017; O bag spring 2018;46; accessorio maniglie O moon;OBAGAM16;MAS00;017;blu navy;navy blue;
CodeBarre;OBAGAM16-MAS00-071; O bag spring 2018;46; accessorio maniglie O moon;OBAGAM16;MAS00;071;roccia;rock;
CodeBarre;OBAGAB17-MAS00-006; O bag spring 2018;47; accessorio borchiette O;OBAGAB17;MAS00;006;avorio;ivory;
CodeBarre;OBAGAB17-MAS00-067; O bag spring 2018;47; accessorio borchiette O;OBAGAB17;MAS00;067;phard;blush pink;
CodeBarre;OBAGAB17-MAS00-017; O bag spring 2018;47; accessorio borchiette O;OBAGAB17;MAS00;017;blu navy;navy blue;
CodeBarre;OBAGAB17-MAS00-078; O bag spring 2018;47; accessorio borchiette O;OBAGAB17;MAS00;078;sabbia;sand;
CodeBarre;OBAGAB17-MAS00-055; O bag spring 2018;47; accessorio borchiette O;OBAGAB17;MAS00;055;nero;black;
CodeBarre;OBAGAB17-MAS00-108; O bag spring 2018;47; accessorio borchiette O;OBAGAB17;MAS00;108;terracotta;terracotta;
CodeBarre;OBAGAB17-MAS00-036; O bag spring 2018;48; accessorio borchiette O;OBAGAB17;MAS00;036;giallo;yellow;
CodeBarre;OBAGAB17-MAS00-076; O bag spring 2018;48; accessorio borchiette O;OBAGAB17;MAS00;076;rosso;red;
CodeBarre;SHOUWA00-TESE5-055; O bag spring 2018;48; tracolla new goccia forata;SHOUWA00;TESE5;055;nero;black;
CodeBarre;SHOUWA00-TESE5-036; O bag spring 2018;48; tracolla new goccia forata;SHOUWA00;TESE5;036;giallo;yellow;
CodeBarre;SHOUWA00-TESE5-076; O bag spring 2018;48; tracolla new goccia forata;SHOUWA00;TESE5;076;rosso;red;
CodeBarre;SHOUWA00-TESE5-371; O bag spring 2018;48; tracolla new goccia forata;SHOUWA00;TESE5;371;latte;milk;
CodeBarre;SHOUWA00-TESE5-422; O bag spring 2018;48; tracolla new goccia forata;SHOUWA00;TESE5;422;sangria;sangria;
CodeBarre;SHOUWA00-ECS51-075; O bag spring 2018;49; tracolla new goccia forata;SHOUWA00;ECS51;075;rosa smoke;rose smoke;
CodeBarre;SHOUWA00-ECS51-479; O bag spring 2018;49; tracolla new goccia forata;SHOUWA00;ECS51;479;skyway;skyway;
CodeBarre;SHOUWA00-ECS51-215; O bag spring 2018;49; tracolla new goccia forata;SHOUWA00;ECS51;215;crema;cream;
CodeBarre;SHOUWA00-ECS54-075; O bag spring 2018;49; tracolla new goccia forata;SHOUWA00;ECS54;075;rosa smoke;rose smoke;
CodeBarre;SHOUWA00-ECS54-479; O bag spring 2018;49; tracolla new goccia forata;SHOUWA00;ECS54;479;skyway;skyway;
CodeBarre;SHOUWA00-ECS55-475; O bag spring 2018;50; tracolla new goccia forata;SHOUWA00;ECS55;475;bianco/rosso/blu;white/red/blue;
CodeBarre;SHOUWA00-ECS66-227; O bag spring 2018;50; tracolla 80 + goccia forata;SHOUWA00;ECS66;227;bianco/nero;white/black;
CodeBarre;SHOUGG00-TESI1-227; O bag spring 2018;51; tracolla 80/120 + clip tessuto;SHOUGG00;TESI1;227;bianco/nero;white/black;
CodeBarre;SHOUGG00-TESI2-470; O bag spring 2018;51; tracolla 80/120 + clip tessuto;SHOUGG00;TESI2;470;antracite/giallo;anthracite/yellow;
CodeBarre;SHOUGG00-TESI2-471; O bag spring 2018;51; tracolla 80/120 + clip tessuto;SHOUGG00;TESI2;471;antracite/sangria;anthracite/sangria;
CodeBarre;SHOUGG00-TESI2-472; O bag spring 2018;51; tracolla 80/120 + clip tessuto;SHOUGG00;TESI2;472;antracite/rosso;anthracite/red;
CodeBarre;SHOUGH00-TESI3-241; O bag spring 2018;52; tracolla 80/120 + goccia;SHOUGH00;TESI3;241;blu navy/rosso;navy blue/red;
CodeBarre;SHOUGH00-TESI4-482; O bag spring 2018;52; tracolla 80/120 + goccia;SHOUGH00;TESI4;482;rosa/champagne;pink/champagne;
CodeBarre;SHOUGH00-TESI7-055; O bag spring 2018;53; tracolla 80/120 + goccia;SHOUGH00;TESI7;055;nero;black;
CodeBarre;SHOUGH00-TESI7-076; O bag spring 2018;53; tracolla 80/120 + goccia;SHOUGH00;TESI7;076;rosso;red;
CodeBarre;SHOUGH00-TESI7-422; O bag spring 2018;53; tracolla 80/120 + goccia;SHOUGH00;TESI7;422;sangria;sangria;
CodeBarre;SHOUGH00-TESI7-008; O bag spring 2018;53; tracolla 80/120 + goccia;SHOUGH00;TESI7;008;bianco;white;
CodeBarre;SHOUGH00-TESI7-036; O bag spring 2018;53; tracolla 80/120 + goccia;SHOUGH00;TESI7;036;giallo;yellow;
CodeBarre;SHOUCF00-ECS35-055; O bag spring 2018;54; tracolla con infilature + clip;SHOUCF00;ECS35;055;nero;black;
CodeBarre;SHOUBG00-MAS10-055; O bag spring 2018;54; tracolla/spallaccio slim 140;SHOUBG00;MAS10;055;nero;black;
CodeBarre;SHOUBG00-MAS10-017; O bag spring 2018;54; tracolla/spallaccio slim 140;SHOUBG00;MAS10;017;blu navy;navy blue;
CodeBarre;SHOUBG00-MAS10-479; O bag spring 2018;54; tracolla/spallaccio slim 140;SHOUBG00;MAS10;479;skyway;skyway;
CodeBarre;SHOUBG00-MAS10-075; O bag spring 2018;54; tracolla/spallaccio slim 140;SHOUBG00;MAS10;075;rosa smoke;rose smoke;
CodeBarre;SHOUBG00-ECS35-483; O bag spring 2018;55; tracolla/spallaccio slim 140;SHOUBG00;ECS35;483;champagne;champagne;
CodeBarre;SHOUG000-ECS26-017; O bag spring 2018;56; tracolla lunga ecopelle;SHOUG000;ECS26;017;blu navy;navy blue;
CodeBarre;SHOUG000-ECS26-054; O bag spring 2018;56; tracolla lunga ecopelle;SHOUG000;ECS26;054;naturale;natural;
CodeBarre;SHOUG000-ECS28-009; O bag spring 2018;56; tracolla lunga ecopelle;SHOUG000;ECS28;009;blu;blue;
CodeBarre;SHOUG000-ECS28-072; O bag spring 2018;56; tracolla lunga ecopelle;SHOUG000;ECS28;072;rosa;pink;
CodeBarre;SHOUG000-ECS28-080; O bag spring 2018;56; tracolla lunga ecopelle;SHOUG000;ECS28;080;salvia;sage;
CodeBarre;SHOUG000-TES20-001; O bag spring 2018;57; tracolla lunga tessuto;SHOUG000;TES20;001;acqua;aqua;
CodeBarre;SHOUG000-TES20-015; O bag spring 2018;57; tracolla lunga tessuto;SHOUG000;TES20;015;blu iris;iris blue;
CodeBarre;SHOUG000-TES20-035; O bag spring 2018;57; tracolla lunga tessuto;SHOUG000;TES20;035;ghiaccio;ice;
CodeBarre;SHOUG000-TES20-045; O bag spring 2018;57; tracolla lunga tessuto;SHOUG000;TES20;045;magenta;magenta;
CodeBarre;SHOUG400-ECS00-086; O bag spring 2018;57; tracolla goccia forata lunga;SHOUG400;ECS00;086;tortora;dove-grey;
CodeBarre;SHOUG400-ECS00-118; O bag spring 2018;57; tracolla goccia forata lunga;SHOUG400;ECS00;118;cielo;sky blue;
CodeBarre;SHOUG400-TES02-039; O bag spring 2018;58; tracolla goccia forata lunga;SHOUG400;TES02;039;grigio;grey;
CodeBarre;SHOUG400-TES02-055; O bag spring 2018;58; tracolla goccia forata lunga;SHOUG400;TES02;055;nero;black;
CodeBarre;SHOUG800-ECS00-055; O bag spring 2018;58; tracolla corta ecopelle;SHOUG800;ECS00;055;nero;black;
CodeBarre;SHOUG800-ECS00-084; O bag spring 2018;58; tracolla corta ecopelle;SHOUG800;ECS00;084;testa di moro;dark brown;
CodeBarre;SHOUG800-ECS28-080; O bag spring 2018;59; tracolla corta ecopelle;SHOUG800;ECS28;080;salvia;sage;
CodeBarre;SHOUG900-ECS08-337; O bag spring 2018;59; tracolla corta ecopelle;SHOUG900;ECS08;337;carne;nude;
CodeBarre;SHOUW318-ECS36-248; O bag spring 2018;60; tracolla new clip lunga moon;SHOUW318;ECS36;248;ecr<u> - blu;ecru - blue;
CodeBarre;SHOUW318-ECS36-439; O bag spring 2018;60; tracolla new clip lunga moon;SHOUW318;ECS36;439;bluette/arancione;bright blue - orange;
CodeBarre;SHOUG900-ECS00-055; O bag spring 2018;60; tracolla corta ecopelle;SHOUG900;ECS00;055;nero;black;
CodeBarre;SHOUG900-ECS00-084; O bag spring 2018;60; tracolla corta ecopelle;SHOUG900;ECS00;084;testa di moro;dark brown;
CodeBarre;SHOUWA00-ECS36-248; O bag spring 2018;61; tracolla new goccia forata;SHOUWA00;ECS36;248;ec<u> - blu;ecru - blue;
CodeBarre;SHOUWA00-ECS36-439; O bag spring 2018;61; tracolla new goccia forata;SHOUWA00;ECS36;439;bluette - arancione;bright blue - orange;
CodeBarre;SHOUWC00-ECS23-009; O bag spring 2018;61; tracolla new clip corta;SHOUWC00;ECS23;009;blu;blue;
CodeBarre;SHOUWC00-ECS23-371; O bag spring 2018;61; tracolla new clip corta;SHOUWC00;ECS23;371;latte;milk;
CodeBarre;SHOUWC00-ECS48-093; O bag spring 2018;62; tracolla new clip corta;SHOUWC00;ECS48;093;vino;wine;
CodeBarre;SHOUWC00-ECS49-227; O bag spring 2018;62; tracolla new clip corta;SHOUWC00;ECS49;227;bianco/nero;white - black;
CodeBarre;SHOUWC00-ECS49-444; O bag spring 2018;62; tracolla new clip corta;SHOUWC00;ECS49;444;smeraldo/giallo;emerald - yellow;
CodeBarre;SHOUC106-TES04-098; O bag spring 2018;63; tracolla catena con fascia;SHOUC106;TES04;098;blu-blu;blue - blue;
CodeBarre;SHOUC106-TES04-100; O bag spring 2018;63; tracolla catena con fascia;SHOUC106;TES04;100;kiwi-verde;kiwi - green;
CodeBarre;SHOUC306-ECS00-003; O bag spring 2018;63; tracolla catena clip lunga O;SHOUC306;ECS00;003;arancione;orange;
CodeBarre;SHOUC306-ECS00-039; O bag spring 2018;63; tracolla catena clip lunga O;SHOUC306;ECS00;039;grigio;grey;
CodeBarre;SHOUC306-ECS00-137; O bag spring 2018;63; tracolla catena clip lunga O;SHOUC306;ECS00;137;bluette;bright blue;
CodeBarre;SHOUC706-MTS01-004; O bag spring 2018;64; tracolla catena estensione O;SHOUC706;MTS01;004;argento;silver;
CodeBarre;SHOUC706-MTS01-061; O bag spring 2018;64; tracolla catena estensione O;SHOUC706;MTS01;061;oro;gold;
CodeBarre;SHOUC706-MTS01-348; O bag spring 2018;64; tracolla catena estensione O;SHOUC706;MTS01;348;ottone invecchiato;aged brass;
CodeBarre;SHOUD006-ECS10-115; O bag spring 2018;64; tracolla doppio filo lunga O;SHOUD006;ECS10;115;salvia - glicine;sage - wisteria;
CodeBarre;SHOUD006-ECS10-117; O bag spring 2018;64; tracolla doppio filo lunga O;SHOUD006;ECS10;117;rosa - cielo;pink - sky blue;
CodeBarre;SHOUC106-FES06-010; O bag spring 2018;65; tracolla catena con fascia;SHOUC106;FES06;010;blu - grigio;blue - grey;
CodeBarre;SHOUC317-ECS00-054; O bag spring 2018;65; tracolla catena clip lunga O;SHOUC317;ECS00;054;naturale;natural;
CodeBarre;SHOUC317-ECS00-055; O bag spring 2018;65; tracolla catena clip lunga O;SHOUC317;ECS00;055;nero;black;
CodeBarre;SHOUC317-ECS00-084; O bag spring 2018;65; tracolla catena clip lunga O;SHOUC317;ECS00;084;testa di moro;dark brown;
CodeBarre;SHOUG617-ECS00-054; O bag spring 2018;66; tracolla con fibbia lunga O;SHOUG617;ECS00;054;naturale;natural;
CodeBarre;SHOUG617-ECS00-055; O bag spring 2018;66; tracolla con fibbia lunga O;SHOUG617;ECS00;055;nero;black;
CodeBarre;SHOUG617-ECS00-084; O bag spring 2018;66; tracolla con fibbia lunga O;SHOUG617;ECS00;084;testa di moro;dark brown;
CodeBarre;SHOUD018-ECS00-055; O bag spring 2018;66; tracolla doppio filo lunga O;SHOUD018;ECS00;055;nero;black;
CodeBarre;SHOUD018-ECS00-054; O bag spring 2018;66; tracolla doppio filo lunga O;SHOUD018;ECS00;054;naturale;natural;
CodeBarre;SHOUD018-ECS00-084; O bag spring 2018;66; tracolla doppio filo lunga O;SHOUD018;ECS00;084;testa di moro;dark brown;
CodeBarre;SHOUD018-ECS00-076; O bag spring 2018;67; tracolla doppio filo lunga O;SHOUD018;ECS00;076;rosso - argento;red - silver;
CodeBarre;SHOUD018-ECS00-017; O bag spring 2018;67; tracolla doppio filo lunga O;SHOUD018;ECS00;017;blu navy - argento;navy blue - silver;
CodeBarre;SHOUD018-ECS00-026; O bag spring 2018;67; tracolla doppio filo lunga O;SHOUD018;ECS00;026;blu cobalto - argento;cobalt blue - silver;
CodeBarre;OBAGA000-ECS42-036; O bag spring 2018;67; accessorio clip ecopelle;OBAGA000;ECS42;036;giallo - argento;yellow - silver;
CodeBarre;OBAGA000-ECS42-422; O bag spring 2018;67; accessorio clip ecopelle;OBAGA000;ECS42;422;sangria - argento;sangria - silver;
CodeBarre;OBAGA000-ECS42-371; O bag spring 2018;67; accessorio clip ecopelle;OBAGA000;ECS42;371;latte - argento;milk - silver;
CodeBarre;OBAGA000-ECS42-479; O bag spring 2018;67; accessorio clip ecopelle;OBAGA000;ECS42;479;skyway - argento;skyway - silver;
CodeBarre;OBAGA000-ECS42-075; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS42;075;rosa smoke - oro;rose smoke - gold;
CodeBarre;OBAGA000-ECS40-483; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS40;483;champagne - oro;champagne - gold;
CodeBarre;OBAGA000-ECS00-118; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS00;118;cielo;sky blue;
CodeBarre;OBAGA000-ECS00-039; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS00;039;grigio;grey;
CodeBarre;OBAGA000-ECS00-108; O bag spring 2018;68; accessorio clip ecopelle;OBAGA000;ECS00;108;terracotta;terracotta;
CodeBarre;OBAGA100-ECS05-055; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS05;055;nero;black;
CodeBarre;OBAGA100-ECS05-084; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS05;084;testa di moro;dark brown;
CodeBarre;OBAGA100-ECS00-004; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS00;004;argento;silver;
CodeBarre;OBAGA100-ECS00-039; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS00;039;grigio;grey;
CodeBarre;OBAGA100-ECS00-009; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS00;009;blu;blue;
CodeBarre;OBAGA100-ECS00-108; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS00;108;terracotta;terracotta;
CodeBarre;OBAGA100-ECS00-118; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS00;118;cielo;sky blue;
CodeBarre;OBAGA100-ECS00-020; O bag spring 2018;69; accessorio gocce ecopelle;OBAGA100;ECS00;020;bronzo;bronze;
CodeBarre;SHOUA203-ECS00-135; O bag spring 2018;70; accessorio goccia ecopelle;SHOUA203;ECS00;135;peltro;pewter;
CodeBarre;SHOUA203-ECS00-473; O bag spring 2018;71; accessorio goccia ecopelle;SHOUA203;ECS00;473;bluette/azzurro;bright blue/light blue;
CodeBarre;ACCEF001-TESF4-478; O bag spring 2018;71; fascia bracciale foulard;ACCEF001;TESF4;478;bluette/rosso;bright blue/red;
CodeBarre;ACCEF001-TESF5-474; O bag spring 2018;72; fascia bracciale foulard;ACCEF001;TESF5;474;bianco/bluette;hwite/bright blue;
CodeBarre;ACCEF001-TESF6-227; O bag spring 2018;76; fascia bracciale foulard;ACCEF001;TESF6;227;bianco/nero;white/black;
CodeBarre;OBAGT001-TESE3-227; O bag spring 2018;76; bordo O bag tessuto new;OBAGT001;TESE3;227;bianco/nero;white/black;
CodeBarre;OBAGT001-TESE8-475; O bag spring 2018;77; bordo O bag tessuto new;OBAGT001;TESE8;475;bianco/rosso/blu;white/red/blue;
CodeBarre;OBAGT001-TESF7-480; O bag spring 2018;77; bordo O bag tessuto;OBAGT001;TESF7;480;blu navy/crema;navy blue/cream;
CodeBarre;OBAGT001-TESF7-481; O bag spring 2018;77; bordo O bag tessuto;OBAGT001;TESF7;481;rosso/crema;red/cream;
CodeBarre;OBAGT001-TESF8-061; O bag spring 2018;78; bordo O bag tessuto;OBAGT001;TESF8;061;oro;gold;
CodeBarre;OBAGT001-TESG8-254; O bag spring 2018;78; bordo O bag tessuto flower;OBAGT001;TESG8;254;bluette/navy;bright blue/navy blue;
CodeBarre;OBAGT001-TESF9-008; O bag spring 2018;79; bordo O bag tessuto;OBAGT001;TESF9;008;bianco;white;
CodeBarre;OBAGT001-TES03-009; O bag spring 2018;79; bordo O bag tessuto occhio;OBAGT001;TES03;009;blu;blue;
CodeBarre;OBAGT001-TES03-074; O bag spring 2018;79; bordo O bag tessuto occhio;OBAGT001;TES03;074;rosa - salmone;pink - salmon;
CodeBarre;OBAGT001-TES03-086; O bag spring 2018;79; bordo O bag tessuto occhio;OBAGT001;TES03;086;tortora;dove-grey;
CodeBarre;OBAGT001-TES08-005; O bag spring 2018;80; bordo O bag tessuto lino;OBAGT001;TES08;005;avio;air force blue;
CodeBarre;OBAGT001-TES08-067; O bag spring 2018;80; bordo O bag tessuto lino;OBAGT001;TES08;067;phard;blush pink;
CodeBarre;OBAGT001-TES14-103; O bag spring 2018;80; bordo O bag tessuto denim;OBAGT001;TES14;103;denim;denim;
CodeBarre;OBAGT001-TES14-227; O bag spring 2018;81; bordo O bag tessuto denim;OBAGT001;TES14;227;bianco/nero;white/black;
CodeBarre;OBAGT002-TESE8-227; O bag spring 2018;81; bordo O bag mini tessuto;OBAGT002;TESE8;227;bianco/nero;white/black;
CodeBarre;OBAGT002-TESE3-475; O bag spring 2018;82; bordo O bag mini tessuto;OBAGT002;TESE3;475;bianco/rosso/blu;white/red/blue;
CodeBarre;OBAGT002-TESF7-480; O bag spring 2018;82; bordo O bag mini tessuto;OBAGT002;TESF7;480;blu navy/crema;navy blue/cream;
CodeBarre;OBAGT002-TESF7-481; O bag spring 2018;82; bordo O bag mini tessuto;OBAGT002;TESF7;481;rosso/crema;red/cream;
CodeBarre;OBAGT002-TESG3-008; O bag spring 2018;83; bordo O bag mini tessuto;OBAGT002;TESG3;008;bianco;white;
CodeBarre;OBAGT002-TESH1-061; O bag spring 2018;83; bordo O bag mini tessuto;OBAGT002;TESH1;061;oro;gold;
CodeBarre;OBAGT002-TES04-009; O bag spring 2018;84; bordo O bag mini tessuto;OBAGT002;TES04;009;blu;blue;
CodeBarre;OBAGT002-TES04-074; O bag spring 2018;84; bordo O bag mini tessuto;OBAGT002;TES04;074;rosa - salmone;pink - salmon;
CodeBarre;OBAGT002-TES04-089; O bag spring 2018;84; bordo O bag mini tessuto;OBAGT002;TES04;089;verde;green;
CodeBarre;OBAGT002-TES08-067; O bag spring 2018;84; bordo O bag mini tessuto;OBAGT002;TES08;067;phard;blush pink;
CodeBarre;OBAGT002-TES08-086; O bag spring 2018;84; bordo O bag mini tessuto;OBAGT002;TES08;086;tortora;dove-grey;
CodeBarre;OBAGC001-ECS00-055; O bag spring 2018;88; chiusura street O bag;OBAGC001;ECS00;055;nero;black;
CodeBarre;OBAGC001-TES49-008; O bag spring 2018;88; chiusura street O bag;OBAGC001;TES49;008;bianco;white;
CodeBarre;OBAGC001-TES49-221; O bag spring 2018;88; chiusura street O bag;OBAGC001;TES49;221;cognac;cognac;
CodeBarre;OBAGC002-ECS05-084; O bag spring 2018;89; chiusura street O bag mini;OBAGC002;ECS05;084;testa di moro;dark brown;
CodeBarre;OBAGC002-TES49-008; O bag spring 2018;89; chiusura street O bag mini;OBAGC002;TES49;008;bianco;white;
CodeBarre;OBAGC002-TES49-054; O bag spring 2018;89; chiusura street O bag mini;OBAGC002;TES49;054;naturale;natural;
CodeBarre;OBAGC002-TES49-347; O bag spring 2018;92; chiusura street O bag mini;OBAGC002;TES49;347;cedro;cedro;
CodeBarre;OBAGC002-TES49-076; O bag spring 2018;92; chiusura street O bag mini;OBAGC002;TES49;076;rosso;red;
CodeBarre;OBAGC002-TES49-422; O bag spring 2018;92; chiusura street O bag mini;OBAGC002;TES49;422;sangria;sangria;
CodeBarre;OBAGS001-TES01-026; O bag spring 2018;92; sacca interna zip O bag;OBAGS001;TES01;026;blu cobalto;cobalt blue;
CodeBarre;OBAGS001-TES01-130; O bag spring 2018;92; sacca interna zip O bag;OBAGS001;TES01;130;azzurro;azure;
CodeBarre;OBAGS001-TES01-075; O bag spring 2018;92; sacca interna zip O bag;OBAGS001;TES01;075;rosa smoke;rose smoke;
CodeBarre;OBAGS001-TES01-039; O bag spring 2018;92; sacca interna zip O bag;OBAGS001;TES01;039;grigio;grey;
CodeBarre;OBAGS001-TES01-076; O bag spring 2018;93; sacca interna zip O bag;OBAGS001;TES01;076;rosso;red;
CodeBarre;OBAGS001-TES01-036; O bag spring 2018;93; sacca interna zip O bag;OBAGS001;TES01;036;giallo;yellow;
CodeBarre;OBAGS001-TESE5-055; O bag spring 2018;93; sacca interna zip O bag;OBAGS001;TESE5;055;nero;black;
CodeBarre;OBAGS001-TESE5-076; O bag spring 2018;93; sacca interna zip O bag;OBAGS001;TESE5;076;rosso;red;
CodeBarre;OBAGS001-TESE5-036; O bag spring 2018;93; sacca interna zip O bag;OBAGS001;TESE5;036;giallo;yellow;
CodeBarre;OBAGS001-TESE6-017; O bag spring 2018;94; sacca interna zip O bag;OBAGS001;TESE6;017;blu navy;navy blue;
CodeBarre;OBAGS001-TESE6-130; O bag spring 2018;94; sacca interna zip O bag;OBAGS001;TESE6;130;azzurro;light blue;
CodeBarre;OBAGS001-TESE6-076; O bag spring 2018;94; sacca interna zip O bag;OBAGS001;TESE6;076;rosso;red;
CodeBarre;OBAGS001-TESG2-055; O bag spring 2018;94; sacca interna zip O bag;OBAGS001;TESG2;055;nero;black;
CodeBarre;OBAGS001-TESE7-254; O bag spring 2018;95; sacca interna zip O bag;OBAGS001;TESE7;254;bluette/navy;bright blue/navy blue;
CodeBarre;OBAGS001-TESF9-480; O bag spring 2018;95; sacca interna zip O bag;OBAGS001;TESF9;480;blu navy/crema;navy blue/cream;
CodeBarre;OBAGS001-TESF9-481; O bag spring 2018;95; sacca interna zip O bag;OBAGS001;TESF9;481;rosso/crema;red/cream;
CodeBarre;OBAGS001-TESG3-008; O bag spring 2018;96; sacca interna zip O bag;OBAGS001;TESG3;008;bianco;white;
CodeBarre;OBAGS001-TESH1-125; O bag spring 2018;96; sacca interna zip O bag;OBAGS001;TESH1;125;multicolor;multicolor;
CodeBarre;OBAGS001-TES04-009; O bag spring 2018;97; sacca interna zip O bag;OBAGS001;TES04;009;blu;blue;
