XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;OBAGB060-EVS35-614; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;614;imperial blu;imperial blue;
CodeBarre;OBAGB060-EVS35-615; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;615;military;military;
CodeBarre;OBAGB206-EVS00-017; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;017;blu navy;blue navy;
CodeBarre;OBAGB206-EVS00-067; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;067;phard;phard;
CodeBarre;OBAGB206-EVS00-038; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;038;grafite;graphite;
CodeBarre;OBAGB206-EVS00-071; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;071;roccia;rock;
CodeBarre;OBAGB206-EVS00-055; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;055;nero;black;
CodeBarre;OBAGB206-EVS00-076; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;076;rosso;red;
CodeBarre;OBAGB206-EVS00-078; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;078;sabbia;sand;
CodeBarre;OBAGB206-EVS00-614; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;614;imperial blu;imperial blue;
CodeBarre;OBAGB206-EVS00-144; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;144;ginestra;broom;
CodeBarre;OBAGB206-EVS00-615; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;615;military;military;
CodeBarre;OBAGB206-EVS00-371; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;371;latte;milk;
CodeBarre;OBAGB206-EVS00-616; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;616;ice;ice;
CodeBarre;OBAGB206-EVS00-158; O bag fall 19;18; scocca sotto o pocket eva;OBAGB206;EVS00;158;vulcano;volcano;
CodeBarre;OBAGB451-ECS07-017; O bag fall 19;19; scocca completo O bag;OBAGB451;ECS07;017;blu navy;blue navy;
CodeBarre;OBAGB451-ECS07-078; O bag fall 19;19; scocca completo O bag;OBAGB451;ECS07;078;sabbia;sand;
CodeBarre;OBAGB451-ECS07-055; O bag fall 19;19; scocca completo O bag;OBAGB451;ECS07;055;nero;black;
CodeBarre;OBAGB451-ECS07-371; O bag fall 19;19; scocca completo O bag;OBAGB451;ECS07;371;latte;milk;
CodeBarre;OBAGB451-ECS07-067; O bag fall 19;19; scocca completo O bag;OBAGB451;ECS07;067;phard;phard;
CodeBarre;OBAGB451-ECSC6-619; O bag fall 19;19; scocca completo O bag;OBAGB451;ECSC6;619;nero/giallo;lack/yellow;
CodeBarre;OBAGB451-ECSC6-620; O bag fall 19;19; scocca completo O bag;OBAGB451;ECSC6;620;rosso/bianco;red/white;
CodeBarre;OBAGB451-ECSC6-621; O bag fall 19;19; scocca completo O bag;OBAGB451;ECSC6;621;imperial blu/bianco;imperial blue/white;
CodeBarre;OBAGB451-ECSC5-617; O bag fall 19;20; scocca completo O bag;OBAGB451;ECSC5;617;military/dianthus;military/dianthus;
CodeBarre;OBAGB451-ECSC5-618; O bag fall 19;20; scocca completo O bag;OBAGB451;ECSC5;618;nero/check;black/check;
CodeBarre;OBAGB461-ECSD9-067; O bag fall 19;21; scocca completo O bag;OBAGB461;ECSD9;067;phard;phard;
CodeBarre;OBAGB461-ECSD9-078; O bag fall 19;21; scocca completo O bag;OBAGB461;ECSD9;078;sabbia;sand;
CodeBarre;OBAGB461-ECSD9-615; O bag fall 19;21; scocca completo O bag;OBAGB461;ECSD9;615;military;military;
CodeBarre;OBAGB461-ECSD8-055; O bag fall 19;21; scocca completo O bag;OBAGB461;ECSD8;055;nero;black;
